,	PUN	,
Et	NOM	Et
qui	PRO:REL	qui
sans	PRP	sans
balancer	VER:infi	balancer
sur	PRP	sur
un	DET:ART	un
si	ADV	si
noble	ADJ	noble
choix	NOM	choix
,	PUN	,
Sauront	VER:futu	savoir
également	ADV	également
vivre	VER:infi	vivre
ou	KON	ou
mourir	VER:infi	mourir
en	PRP	en
rois	NOM	roi
?	SENT	?
En	PRO:PER	en
voyez	VER:pres	voir
-vous	PRO:PER	vous
un	DET:ART	un
seul	NOM	seul
,	PUN	,
qui	PRO:REL	qui
sans	PRP	sans
rien	ADV	rien
entreprendre	VER:infi	entreprendre
Se	NAM	Se
laisse	VER:pres	laisser
terrasser	VER:infi	terrasser
au	PRP:det	au
seul	ADJ	seul
nom	NOM	nom
d'	PRP	de
Alexandre	NAM	Alexandre
,	PUN	,
Et	VER:simp	Et
le	DET:ART	le
croyant	NOM	croyant
déjà	ADV	déjà
maître	NOM	maître
de	PRP	de
l'	DET:ART	le
univers	NOM	univers
,	PUN	,
Aille	NAM	Aille
esclave	NOM	esclave
empressé	ADJ	empressé
lui	PRO:PER	lui
demander	VER:infi	demander
des	PRP:det	du
fers	NOM	fer
?	SENT	?
Loin	ADV	loin
de	PRP	de
s'	PRO:PER	se
épouvanter	VER:infi	épouvanter
à	PRP	à
l'	DET:ART	le
aspect	NOM	aspect
de	PRP	de
sa	DET:POS	son
gloire	NOM	gloire
,	PUN	,
Ils	VER:subi	Ils
l'	PRO:PER	la|le
attaqueront	VER:futu	attaquer
même	ADV	même
au	PRP:det	au
sein	NOM	sein
de	PRP	de
la	DET:ART	le
victoire	NOM	victoire
.	SENT	.
Et	KON	et
vous	PRO:PER	vous
voulez	VER:pres	vouloir
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
que	KON	que
Taxile	NAM	Taxile
aujourd'hui	ADV	aujourd'hui
,	PUN	,
Tout	NOM	tout
prêt	ADJ	prêt
à	PRP	à
le	PRO:PER	le
combattre	VER:infi	combattre
,	PUN	,
implore	VER:pres	implorer
son	DET:POS	son
appui	NOM	appui
.	SENT	.
Aussi	ADV	aussi
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
qu'	PRO:REL	que
à	PRP	à
vous	PRO:PER	vous
que	KON	que
ce	PRO:DEM	ce
prince	NOM	prince
s'	PRO:PER	se
adresse	VER:pres	adresser
,	PUN	,
Pour	NAM	Pour
votre	DET:POS	votre
amitié	NOM	amitié
seule	ADJ	seul
Alexandre	NAM	Alexandre
s'	PRO:PER	se
empresse	VER:pres	empresser
;	PUN	;
Quand	NAM	Quand
la	DET:ART	le
foudre	NOM	foudre
s'	PRO:PER	se
allume	VER:pres	allumer
et	KON	et
s'	PRO:PER	se
apprête	VER:pres	apprêter
à	PRP	à
partir	VER:infi	partir
,	PUN	,
Il	NAM	Il
s'	PRO:PER	se
efforce	VER:pres	efforcer
en	PRP	en
secret	ADJ	secret
de	PRP	de
vous	PRO:PER	vous
en	PRP	en
garantir	VER:infi	garantir
.	SENT	.
Pourquoi	ADV	pourquoi
suis	VER:pres	suivre|être
-je	PRO:PER	je
le	DET:ART	le
seul	NOM	seul
que	KON	que
son	DET:POS	son
courroux	NOM	courroux
ménage	NOM	ménage
?	SENT	?
De	PRP	de
tous	PRO:IND	tout
ceux	PRO:DEM	celui
que	PRO:REL	que
l'	DET:ART	le
Hydaspe	NAM	Hydaspe
oppose	VER:pres	opposer
à	PRP	à
son	DET:POS	son
courage	NOM	courage
,	PUN	,
Ai	VER:pres	avoir
-je	PRO:PER	je
mérité	VER:pper	mériter
seul	NOM	seul
son	DET:POS	son
indigne	ADJ	indigne
pitié	NOM	pitié
?	SENT	?
Ne	ADV	ne
peut-il	NOM	peut-il
à	PRP	à
Porus	NOM	Porus
offrir	VER:infi	offrir
son	DET:POS	son
amitié	NOM	amitié
?	SENT	?
Ah	INT	ah
!	SENT	!
Sans	PRP	sans
doute	NOM	doute
il	PRO:PER	il
lui	PRO:PER	lui
croit	VER:pres	croire
l'	DET:ART	le
âme	NOM	âme
trop	ADV	trop
généreuse	ADJ	généreux
Pour	NOM	Pour
écouter	VER:infi	écouter
jamais	ADV	jamais
une	DET:ART	un
offre	NOM	offre
si	ADV	si
honteuse	ADJ	honteux
,	PUN	,
Il	NAM	Il
cherche	VER:pres	chercher
une	DET:ART	un
vertu	NOM	vertu
qui	PRO:REL	qui
lui	PRO:PER	lui
résiste	VER:pres	résister
moins	ADV	moins
,	PUN	,
Et	NOM	Et
peut-être	ADV	peut-être
il	PRO:PER	il
me	PRO:PER	me
croit	VER:pres	croire
plus	ADV	plus
digne	ADJ	digne
de	PRP	de
ses	DET:POS	son
soins	NOM	soin
.	SENT	.
Dites	VER:pres	dire
,	PUN	,
sans	PRP	sans
l'	PRO:PER	la|le
accuser	VER:infi	accuser
de	PRP	de
chercher	VER:infi	chercher
un	DET:ART	un
esclave	NOM	esclave
,	PUN	,
Que	VER:pper	Que
de	PRP	de
ses	DET:POS	son
ennemis	NOM	ennemi
il	PRO:PER	il
vous	PRO:PER	vous
croit	VER:pres	croire
le	DET:ART	le
plus	ADV	plus
brave	ADJ	brave
,	PUN	,
Et	NOM	Et
qu'	KON	que
en	PRP	en
vous	PRO:PER	vous
arrachant	VER:ppre	arracher
les	DET:ART	le
armes	NOM	arme
de	PRP	de
la	DET:ART	le
main	NOM	main
,	PUN	,
Il	NAM	Il
se	PRO:PER	se
promet	VER:pres	promettre
du	PRP:det	du
reste	NOM	reste
un	DET:ART	un
triomphe	NOM	triomphe
certain	PRO:IND	certain
.	SENT	.
Son	DET:POS	son
choix	NOM	choix
à	PRP	à
votre	DET:POS	votre
nom	NOM	nom
n'	ADV	ne
imprime	VER:pres	imprimer
point	ADV	point
de	PRP	de
taches	NOM	tache
,	PUN	,
Son	VER:simp	Son
amitié	NOM	amitié
n'	ADV	ne
est	VER:pres	être
point	ADV	point
le	DET:ART	le
partage	NOM	partage
des	PRP:det	du
lâches	ADJ	lâche
;	PUN	;
Quoiqu'il	NAM	Quoiqu'il
brûle	VER:pres	brûler
de	PRP	de
voir	VER:infi	voir
tout	PRO:IND	tout
l'	DET:ART	le
univers	NOM	univers
soumis	VER:pper	soumettre
,	PUN	,
On	VER:simp	On
ne	ADV	ne
voit	VER:pres	voir
point	ADV	point
d'	PRP	de
esclave	NOM	esclave
au	PRP:det	au
rang	NOM	rang
de	PRP	de
ses	DET:POS	son
amis	NOM	ami
.	SENT	.
Ah	INT	ah
!	SENT	!
Si	KON	si
son	DET:POS	son
amitié	NOM	amitié
peut	VER:pres	pouvoir
souiller	VER:infi	souiller
votre	DET:POS	votre
gloire	NOM	gloire
,	PUN	,
Que	VER:simp	Que
ne	ADV	ne
m'	PRO:PER	me
épargniez	VER:impf	épargner
-vous	PRO:PER	vous
une	DET:ART	un
tache	NOM	tache
si	ADV	si
noire	ADJ	noir
?	SENT	?
Vous	PRO:PER	vous
connaissez	VER:pres	connaître
les	DET:ART	le
soins	NOM	soin
qu'	PRO:REL	que
il	PRO:PER	il
me	PRO:PER	me
rend	VER:pres	rendre
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
,	PUN	,
Il	NOM	Il
ne	ADV	ne
tenait	VER:impf	tenir
qu'	ADV	qu'
à	PRP	à
vous	PRO:PER	vous
d'	PRP	de
en	PRO:PER	en
arrêter	VER:infi	arrêter
le	DET:ART	le
cours	NOM	cour|cours
.	SENT	.
Vous	PRO:PER	vous
me	PRO:PER	me
voyez	VER:pres	voir
ici	ADV	ici
maîtresse	NOM	maître|maîtresse
de	PRP	de
son	DET:POS	son
âme	NOM	âme
,	PUN	,
Cent	VER:simp	Cent
messages	NOM	message
secrets	ADJ	secret
m'	PRO:PER	me
assurent	VER:pres	assurer
de	PRP	de
sa	DET:POS	son
flamme	NOM	flamme
,	PUN	,
Pour	NAM	Pour
venir	VER:infi	venir
jusqu'	PRP	jusque
à	PRP	à
moi	PRO:PER	moi
ses	DET:POS	son
soupirs	NOM	soupir
embrasés	VER:pper	embraser
Se	NAM	Se
font	VER:pres	faire
jour	NOM	jour
à	PRP	à
travers	NOM	travers
de	PRP	de
deux	NUM	deux
camps	NOM	camp
opposés	VER:pper	opposer
.	SENT	.
Au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
le	PRO:PER	le
haïr	VER:infi	haïr
,	PUN	,
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
m'	PRO:PER	me
y	PRO:PER	y
contraindre	VER:infi	contraindre
,	PUN	,
De	VER:infi	De
mon	DET:POS	mon
trop	NOM	trop
de	PRP	de
rigueur	NOM	rigueur
je	PRO:PER	je
vous	PRO:PER	vous
ai	VER:pres	avoir
vu	VER:pper	voir
vous	PRO:PER	vous
plaindre	VER:infi	plaindre
.	SENT	.
Vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
engagée	VER:pper	engager
à	PRP	à
souffrir	VER:infi	souffrir
son	DET:POS	son
amour	NOM	amour
,	PUN	,
Et	NOM	Et
peut-être	ADV	peut-être
,	PUN	,
mon	DET:POS	mon
frère	NOM	frère
,	PUN	,
à	PRP	à
l'	PRO:PER	la|le
aimer	VER:infi	aimer
à	PRP	à
mon	DET:POS	mon
tour	NOM	tour
.	SENT	.
Vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
,	PUN	,
sans	PRP	sans
rougir	VER:infi	rougir
du	PRP:det	du
pouvoir	NOM	pouvoir
de	PRP	de
vos	DET:POS	votre
charmes	NOM	charme
,	PUN	,
Forcer	VER:infi	forcer
ce	PRO:DEM	ce
grand	ADJ	grand
guerrier	NOM	guerrier
à	PRP	à
vous	PRO:PER	vous
rendre	VER:infi	rendre
les	DET:ART	le
armes	NOM	arme
,	PUN	,
Et	NOM	Et
sans	PRP	sans
que	KON	que
votre	DET:POS	votre
coeur	NOM	cœur
doive	VER:subp	devoir
s'	PRO:PER	se
en	PRO:PER	en
alarmer	VER:infi	alarmer
,	PUN	,
Le	DET:ART	le
vainqueur	NOM	vainqueur
de	PRP	de
l'	DET:ART	le
Euphrate	NAM	Euphrate
a	VER:pres	avoir
pu	VER:pper	pouvoir
vous	PRO:PER	vous
désarmer	VER:infi	désarmer
.	SENT	.
Mais	KON	mais
l'	DET:ART	le
État	NAM	État
aujourd'hui	ADV	aujourd'hui
suivra	VER:futu	suivre
ma	DET:POS	mon
destinée	NOM	destinée
,	PUN	,
Je	PRO:PER	je
tiens	VER:pres	tenir
avec	PRP	avec
mon	DET:POS	mon
sort	NOM	sort
sa	DET:POS	son
fortune	NOM	fortune
enchaînée	ADJ	enchaîné
,	PUN	,
Et	NAM	Et
quoique	KON	quoique
vos	DET:POS	votre
conseils	NOM	conseil
tâchent	VER:pres	tâcher
de	PRP	de
me	PRO:PER	me
fléchir	VER:infi	fléchir
,	PUN	,
Je	PRO:PER	je
dois	VER:pres	devoir
demeurer	VER:infi	demeurer
libre	ADJ	libre
afin	KON	afin
de	PRP	de
l'	PRO:PER	la|le
affranchir	VER:infi	affranchir
.	SENT	.
Je	PRO:PER	je
sais	VER:pres	savoir
l'	DET:ART	le
inquiétude	NOM	inquiétude
où	PRO:REL	où
ce	PRO:DEM	ce
dessein	NOM	dessein
vous	PRO:PER	vous
livre	VER:pres	livrer
;	PUN	;
Mais	VER:impf	Mais
comme	ADV	comme
vous	PRO:PER	vous
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
mon	DET:POS	mon
amour	NOM	amour
à	PRP	à
suivre	VER:infi	suivre
.	SENT	.
Les	DET:ART	le
beaux	ADJ	beau
yeux	NOM	œil
d'	PRP	de
Axiane	NAM	Axiane
,	PUN	,
ennemis	NOM	ennemi
de	PRP	de
la	DET:ART	le
paix	NOM	paix
,	PUN	,
Contre	VER:pres	contrer
votre	DET:POS	votre
Alexandre	NAM	Alexandre
arment	VER:pres	armer
tous	PRO:IND	tout
leurs	DET:POS	leur
attraits	NOM	attrait
.	SENT	.
Reine	NOM	reine
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
coeurs	NOM	cœur
,	PUN	,
elle	PRO:PER	elle
met	VER:pres	mettre
tout	ADV	tout
en	PRP	en
armes	NOM	arme
,	PUN	,
Pour	NAM	Pour
cette	PRO:DEM	ce
liberté	NOM	liberté
que	PRO:REL	que
détruisent	VER:pres	détruire
ses	DET:POS	son
charmes	NOM	charme
,	PUN	,
Elle	NAM	Elle
rougit	VER:pres	rougir
des	PRP:det	du
fers	NOM	fer
qu'	PRO:REL	que
on	PRO:PER	on
apporte	VER:pres	apporter
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
,	PUN	,
Et	NOM	Et
n'	ADV	ne
y	PRO:PER	y
saurait	VER:cond	savoir
souffrir	VER:infi	souffrir
de	PRP	de
tyrans	NOM	tyran
que	KON	que
ses	DET:POS	son
yeux	NOM	œil
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
servir	VER:infi	servir
,	PUN	,
ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
son	DET:POS	son
illustre	ADJ	illustre
colère	NOM	colère
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
aller	VER:infi	aller
...	PUN	...
Hé	VER:infi	Hé
bien	ADV	bien
,	PUN	,
perdez	VER:pres	perdre
-vous	PRO:PER	vous
pour	PRP	pour
lui	PRO:PER	lui
plaire	VER:infi	plaire
!	SENT	!
De	PRP	de
ces	PRO:DEM	ce
tyrans	NOM	tyran
si	ADV	si
chers	ADJ	cher
suivez	VER:pres	suivre
l'	DET:ART	le
arrêt	NOM	arrêt
fatal	ADJ	fatal
,	PUN	,
Servez	VER:pres	servir
-les	PRO:PER	la|le
,	PUN	,
ou	KON	ou
plutôt	ADV	plutôt
servez	VER:pres	servir
votre	DET:POS	votre
rival	NOM	rival
.	SENT	.
De	PRP	de
vos	DET:POS	votre
propres	ADJ	propre
lauriers	NOM	laurier
souffrez	VER:pres	souffrir
qu'	KON	que
on	PRO:PER	on
le	DET:ART	le
couronne	NOM	couronne
,	PUN	,
Combattez	NAM	Combattez
pour	KON	pour
Porus	NAM	Porus
,	PUN	,
Axiane	NAM	Axiane
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
;	PUN	;
Et	NOM	Et
par	PRP	par
de	PRP	de
beaux	ADJ	beau
exploits	NOM	exploit
,	PUN	,
appuyant	VER:ppre	appuyer
sa	DET:POS	son
rigueur	NOM	rigueur
,	PUN	,
Assurez	VER:pres	assurer
à	PRP	à
Porus	NOM	Porus
l'	DET:ART	le
empire	NOM	empire
de	PRP	de
son	DET:POS	son
coeur	NOM	cœur
.	SENT	.
Ah	INT	ah
!	SENT	!
Ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
croyez	VER:pres	croire
-vous	PRO:PER	vous
que	PRO:REL	que
Porus	NOM	Porus
...	PUN	...
Mais	VER:impf	Mais
vous	PRO:PER	vous
-même	ADJ	même
,	PUN	,
Doutez	VER:pres	douter
-vous	PRO:PER	vous
en	PRP	en
effet	NOM	effet
qu'	KON	que
Axiane	NAM	Axiane
ne	ADV	ne
l'	PRO:PER	la|le
aime	VER:pres	aimer
?	SENT	?
Quoi	PRO	quoi
,	PUN	,
ne	ADV	ne
voyez	VER:pres	voir
-vous	PRO:PER	vous
pas	ADV	pas
avec	PRP	avec
quelle	PRO:REL	quel
chaleur	NOM	chaleur
,	PUN	,
L'	DET:ART	le
ingrate	NOM	ingrat
à	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
même	ADJ	même
étale	VER:pres	étaler
sa	DET:POS	son
valeur	NOM	valeur
?	SENT	?
Quelque	PRO:IND	quelque
brave	VER:pres	braver
qu'	KON	que
on	PRO:PER	on
soit	VER:subp	être
,	PUN	,
si	KON	si
nous	PRO:PER	nous
la	PRO:PER	la
voulons	VER:pres	vouloir
croire	VER:infi	croire
,	PUN	,
Ce	VER:infi	Ce
n'	ADV	ne
est	VER:pres	être
qu'	ADV	qu'
autour	ADV	autour
de	PRP	de
lui	PRO:PER	lui
que	PRO:REL	que
vole	VER:pres	voler
la	DET:ART	le
Victoire	NAM	Victoire
;	PUN	;
Vous	NOM	Vous
formeriez	VER:cond	former
sans	PRP	sans
lui	PRO:PER	lui
d'	PRP	de
inutiles	ADJ	inutile
desseins	NOM	dessein
,	PUN	,
La	DET:ART	le
liberté	NOM	liberté
de	PRP	de
l'	DET:ART	le
Inde	NAM	Inde
est	VER:pres	être
toute	PRO:IND	tout
entre	PRP	entre
ses	DET:POS	son
mains	NOM	main
.	SENT	.
Sans	PRP	sans
lui	PRO:PER	lui
déjà	ADV	déjà
nos	DET:POS	notre
murs	NOM	mur
seraient	VER:cond	être
réduits	VER:pper	réduire
en	PRP	en
cendre	NOM	cendre
,	PUN	,
Lui	NAM	Lui
seul	ADJ	seul
peut	VER:pres	pouvoir
arrêter	VER:infi	arrêter
les	DET:ART	le
progrès	NOM	progrès
d'	PRP	de
Alexandre	NAM	Alexandre
:	PUN	:
Elle	PRO:PER	elle
se	PRO:PER	se
fait	VER:pres	faire
un	DET:ART	un
dieu	NOM	dieu
de	PRP	de
ce	PRO:DEM	ce
prince	NOM	prince
charmant	ADJ	charmant
,	PUN	,
Et	NAM	Et
vous	PRO:PER	vous
doutez	VER:pres	douter
encor	ADV	encor
qu'	KON	que
elle	PRO:PER	elle
en	PRO:PER	en
fasse	VER:subp	faire
un	DET:ART	un
amant	NOM	amant
?	SENT	?
Je	PRO:PER	je
tâchais	VER:impf	tâcher
d'	PRP	de
en	PRO:PER	en
douter	VER:infi	douter
,	PUN	,
cruelle	NOM	cruel
Cléofile	NAM	Cléofile
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Dans	PRP	dans
son	DET:POS	son
erreur	NOM	erreur
affermissez	VER:pres	affermir
Taxile	NAM	Taxile
.	SENT	.
Pourquoi	ADV	pourquoi
lui	PRO:PER	lui
peignez	VER:pres	peigner|peindre
-vous	PRO:PER	vous
cet	PRO:DEM	ce
objet	NOM	objet
odieux	ADJ	odieux
?	SENT	?
Aidez-le	NAM	Aidez-le
bien	ADV	bien
plutôt	ADV	plutôt
à	PRP	à
démentir	VER:infi	démentir
ses	DET:POS	son
yeux	NOM	œil
.	SENT	.
Dites	VER:pres	dire
-lui	PRO:PER	lui
qu'	PRO:REL	que
Axiane	NAM	Axiane
est	VER:pres	être
une	DET:ART	un
beauté	NOM	beauté
fière	ADJ	fier
,	PUN	,
Telle	NAM	Telle
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
mortels	NOM	mortel
qu'	PRO:REL	que
elle	PRO:PER	elle
est	VER:pres	être
à	PRP	à
votre	DET:POS	votre
frère	NOM	frère
.	SENT	.
Flattez	VER:pres	flatter
de	PRP	de
quelque	PRO:IND	quelque
espoir	NOM	espoir
...	PUN	...
Espérez	NAM	Espérez
,	PUN	,
j'	PRO:PER	je
y	PRO:PER	y
consens	VER:pres	consentir
:	PUN	:
Mais	KON	mais
n'	ADV	ne
espérez	VER:pres	espérer
plus	ADV	plus
rien	ADV	rien
de	PRP	de
vos	DET:POS	votre
soins	NOM	soin
impuissants	ADJ	impuissant
.	SENT	.
Pourquoi	ADV	pourquoi
dans	PRP	dans
les	DET:ART	le
combats	NOM	combat
chercher	VER:infi	chercher
une	DET:ART	un
conquête	NOM	conquête
,	PUN	,
Qu'	ADJ	Qu'
à	PRP	à
vous	PRO:PER	vous
livrer	VER:infi	livrer
lui	PRO:PER	lui
-même	ADJ	même
Alexandre	NAM	Alexandre
s'	PRO:PER	se
apprête	VER:pres	apprêter
?	SENT	?
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
contre	PRP	contre
lui	PRO:PER	lui
qu'	PRO:REL	que
il	PRO:PER	il
la	PRO:PER	la
faut	VER:pres	falloir
disputer	VER:infi	disputer
,	PUN	,
Porus	NAM	Porus
est	VER:pres	être
l'	DET:ART	le
ennemi	NOM	ennemi
qui	PRO:REL	qui
prétend	VER:pres	prétendre
vous	PRO:PER	vous
l'	PRO:PER	la|le
ôter	VER:infi	ôter
.	SENT	.
Pour	PRP	pour
ne	ADV	ne
vanter	VER:infi	vanter
que	KON	que
lui	PRO:PER	lui
,	PUN	,
l'	DET:ART	le
injuste	ADJ	injuste
renommée	NOM	renommée
Semble	ADJ	Semble
oublier	VER:infi	oublier
les	DET:ART	le
noms	NOM	nom
du	PRP:det	du
reste	NOM	reste
de	PRP	de
l'	DET:ART	le
armée	NOM	armée
:	PUN	:
Quoi	PRO:REL	quoi
qu'	KON	que
on	PRO:PER	on
fasse	VER:subp	faire
,	PUN	,
lui	PRO:PER	lui
seul	ADJ	seul
en	PRO:PER	en
ravit	VER:pres	ravir
tout	ADV	tout
l'	DET:ART	le
éclat	NOM	éclat
,	PUN	,
Et	NAM	Et
comme	KON	comme
ses	DET:POS	son
sujets	NOM	sujet
il	PRO:PER	il
vous	PRO:PER	vous
mène	VER:pres	mener
au	PRP:det	au
combat	NOM	combat
.	SENT	.
Ah	INT	ah
!	SENT	!
Si	KON	si
ce	PRO:DEM	ce
nom	NOM	nom
vous	PRO:PER	vous
plaît	VER:pres	plaire
,	PUN	,
si	KON	si
vous	PRO:PER	vous
cherchez	VER:pres	chercher
à	PRP	à
l'	PRO:PER	la|le
être	VER:infi	être
,	PUN	,
Les	DET:ART	le
Grecs	NAM	Grecs
et	KON	et
les	DET:ART	le
Persans	NOM	persan
vous	PRO:PER	vous
enseignent	VER:pres	enseigner
un	DET:ART	un
maître	NOM	maître
.	SENT	.
Vous	PRO:PER	vous
trouverez	VER:futu	trouver
cent	NUM	cent
rois	NOM	roi
compagnons	NOM	compagnon
de	PRP	de
vos	DET:POS	votre
fers	NOM	fer
,	PUN	,
Porus	NOM	Porus
y	PRO:PER	y
viendra	VER:futu	venir
même	ADV	même
avec	PRP	avec
tout	PRO:IND	tout
l'	DET:ART	le
univers	NOM	univers
.	SENT	.
Mais	KON	mais
Alexandre	NAM	Alexandre
enfin	ADV	enfin
ne	ADV	ne
vous	PRO:PER	vous
tend	VER:pres	tendre
point	ADV	point
de	PRP	de
chaînes	NOM	chaîne
;	PUN	;
Il	NAM	Il
laisse	VER:pres	laisser
à	PRP	à
votre	DET:POS	votre
front	NOM	front
ces	PRO:DEM	ce
marques	NOM	marque
souveraines	ADJ	souverain
,	PUN	,
Qu'	ADJ	Qu'
un	DET:ART	un
orgueilleux	ADJ	orgueilleux
rival	NOM	rival
ose	VER:pres	oser
ici	ADV	ici
dédaigner	VER:infi	dédaigner
.	SENT	.
Porus	NOM	Porus
vous	PRO:PER	vous
fait	VER:pres	faire
servir	VER:infi	servir
,	PUN	,
il	PRO:PER	il
vous	PRO:PER	vous
fera	VER:futu	faire
régner	VER:infi	régner
.	SENT	.
Au	PRP:det	au
lieu	NOM	lieu
que	KON	que
de	PRP	de
Porus	NOM	Porus
vous	PRO:PER	vous
êtes	VER:pres	être
la	DET:ART	le
victime	NOM	victime
,	PUN	,
Vous	NAM	Vous
serez	VER:futu	être
...	PUN	...
Mais	VER:impf	Mais
voici	ADV	voici
ce	PRO:DEM	ce
rival	NOM	rival
magnanime	ADJ	magnanime
.	SENT	.
Ah	INT	ah
!	SENT	!
Ma	DET:POS	mon
soeur	NOM	sœur
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
trouble	VER:pres	troubler
,	PUN	,
et	KON	et
mon	DET:POS	mon
coeur	NOM	cœur
alarmé	VER:pper	alarmer
,	PUN	,
En	NOM	En
voyant	VER:ppre	voir
mon	DET:POS	mon
rival	NOM	rival
,	PUN	,
me	PRO:PER	me
dit	VER:pres	dire
qu'	KON	que
il	PRO:PER	il
est	VER:pres	être
aimé	VER:pper	aimer
.	SENT	.
Le	DET:ART	le
temps	NOM	temps
vous	PRO:PER	vous
presse	VER:pres	presser
.	SENT	.
Adieu	INT	adieu
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
vous	PRO:PER	vous
de	PRP	de
vous	PRO:PER	vous
rendre	VER:infi	rendre
L'	DET:ART	le
esclave	NOM	esclave
de	PRP	de
Porus	NOM	Porus
,	PUN	,
ou	KON	ou
l'	DET:ART	le
ami	NOM	ami
d'	PRP	de
Alexandre	NAM	Alexandre
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
ou	KON	ou
je	PRO:PER	je
me	PRO:PER	me
trompe	VER:pres	tromper
,	PUN	,
ou	KON	ou
nos	DET:POS	notre
fiers	ADJ	fier
ennemis	NOM	ennemi
,	PUN	,
Feront	VER:futu	faire
moins	ADV	moins
de	PRP	de
progrès	NOM	progrès
