Oui	INT	oui
cet	PRO:DEM	ce
exil	NOM	exil
ai	VER:pres	avoir
-je	PRO:PER	je
souffert	VER:pper	souffrir
d'	PRP	de
alarmes	NOM	alarme
,	PUN	,
Combien	NAM	Combien
à	PRP	à
vos	DET:POS	votre
malheurs	NOM	malheur
ai	VER:pres	avoir
-je	PRO:PER	je
donné	VER:pper	donner
de	PRP	de
larmes	NOM	larme
?	SENT	?
Craignant	VER:ppre	craindre
toujours	ADV	toujours
pour	PRP	pour
vous	PRO:PER	vous
quelque	PRO:IND	quelque
nouveau	ADJ	nouveau
danger	NOM	danger
,	PUN	,
Que	VER:ppre	Que
ma	DET:POS	mon
triste	ADJ	triste
amitié	NOM	amitié
ne	ADV	ne
pouvait	VER:impf	pouvoir
partager	VER:infi	partager
.	SENT	.
Surtout	ADV	surtout
je	PRO:PER	je
redoutais	VER:impf	redouter
cette	PRO:DEM	ce
mélancolie	NOM	mélancolie
Où	ABR	Où
j'	PRO:PER	je
ai	VER:pres	avoir
vu	VER:pper	voir
si	ADV	si
longtemps	ADV	longtemps
votre	DET:POS	votre
âme	NOM	âme
ensevelie	VER:pper	ensevelir
.	SENT	.
Je	PRO:PER	je
craignais	VER:impf	craindre
que	KON	que
le	DET:ART	le
ciel	NOM	ciel
,	PUN	,
par	PRP	par
un	DET:ART	un
cruel	ADJ	cruel
secours	NOM	secours
,	PUN	,
Ne	VER:subi	Ne
vous	PRO:PER	vous
offrît	VER:subi	offrir
la	DET:ART	le
mort	NOM	mort
,	PUN	,
que	PRO:REL	que
vous	PRO:PER	vous
cherchiez	VER:impf	chercher
toujours	ADV	toujours
.	SENT	.
Mais	KON	mais
je	PRO:PER	je
vous	PRO:PER	vous
vois	VER:pres	voir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
si	KON	si
j'	PRO:PER	je
ose	VER:pres	oser
le	DET:ART	le
dire	NOM	dire
,	PUN	,
Un	ABR	Un
destin	NOM	destin
plus	ADV	plus
heureux	ADJ	heureux
vous	PRO:PER	vous
conduit	VER:pres	conduire
en	PRP	en
Épire	NOM	Épire
.	SENT	.
Le	DET:ART	le
pompeux	ADJ	pompeux
appareil	NOM	appareil
qui	PRO:REL	qui
suit	VER:pres	suivre
ici	ADV	ici
vos	DET:POS	votre
pas	NOM	pas
,	PUN	,
N'	NAM	N'
est	VER:pres	être
point	ADV	point
d'	PRP	de
un	DET:ART	un
malheureux	NOM	malheureux
qui	PRO:REL	qui
cherche	VER:pres	chercher
le	DET:ART	le
trépas	NOM	trépas
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Qui	PRO:REL	qui
peut	VER:pres	pouvoir
savoir	VER:infi	savoir
le	DET:ART	le
destin	NOM	destin
qui	PRO:REL	qui
m'	PRO:PER	me
amène	VER:pres	amener
?	SENT	?
L'	DET:ART	le
amour	NOM	amour
me	PRO:PER	me
fait	VER:pres	faire
ici	ADV	ici
chercher	VER:infi	chercher
une	DET:ART	un
inhumaine	ADJ	inhumain
.	SENT	.
Mais	KON	mais
qui	PRO:REL	qui
sait	VER:pres	savoir
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
doit	VER:pres	devoir
ordonner	VER:infi	ordonner
de	PRP	de
mon	DET:POS	mon
sort	NOM	sort
,	PUN	,
Et	NOM	Et
si	KON	si
je	PRO:PER	je
viens	VER:pres	venir
chercher	VER:infi	chercher
,	PUN	,
ou	KON	ou
la	DET:ART	le
vie	NOM	vie
,	PUN	,
ou	KON	ou
la	DET:ART	le
mort	NOM	mort
?	SENT	?
Quoi	PRO	quoi
!	SENT	!
Votre	DET:POS	votre
âme	NOM	âme
à	PRP	à
l'	DET:ART	le
amour	NOM	amour
en	PRP	en
esclave	NOM	esclave
asservie	VER:pper	asservir
,	PUN	,
Se	NAM	Se
repose	VER:pres	reposer
sur	PRP	sur
lui	PRO:PER	lui
du	PRP:det	du
soin	NOM	soin
de	PRP	de
votre	DET:POS	votre
vie	NOM	vie
?	SENT	?
Par	PRP	par
quel	PRO:REL	quel
charme	NOM	charme
,	PUN	,
oubliant	VER:ppre	oublier
tant	ADV	tant
de	PRP	de
tourments	NOM	tourment
soufferts	VER:pper	souffrir
,	PUN	,
Pouvez	VER:pres	pouvoir
-vous	PRO:PER	vous
consentir	VER:infi	consentir
à	PRP	à
rentrer	VER:infi	rentrer
dans	PRP	dans
ses	DET:POS	son
fers	NOM	fer
?	SENT	?
Pensez	VER:pres	penser
-vous	PRO:PER	vous
qu'	PRO:REL	que
Hermione	NAM	Hermione
,	PUN	,
à	PRP	à
Sparte	NAM	Sparte
inexorable	ADJ	inexorable
,	PUN	,
Vous	NAM	Vous
prépare	VER:pres	préparer
en	PRP	en
Épire	NOM	Épire
un	DET:ART	un
sort	NOM	sort
plus	ADV	plus
favorable	ADJ	favorable
?	SENT	?
Honteux	ADJ	honteux
d'	PRP	de
avoir	VER:infi	avoir
poussé	VER:pper	pousser
tant	ADV	tant
de	PRP	de
voeux	NOM	vœu
superflus	ADJ	superflu
,	PUN	,
Vous	NAM	Vous
l'	PRO:PER	la|le
abhorriez	VER:impf	abhorrer
.	SENT	.
Enfin	ADV	enfin
,	PUN	,
vous	PRO:PER	vous
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
parliez	VER:impf	parler
plus	ADV	plus
.	SENT	.
Vous	PRO:PER	vous
me	PRO:PER	me
trompiez	VER:impf	tromper
,	PUN	,
Seigneur	NAM	Seigneur
.	SENT	.
Je	PRO:PER	je
me	PRO:PER	me
trompais	VER:impf	tromper
moi	PRO:PER	moi
-même	ADJ	même
.	SENT	.
Ami	NOM	ami
,	PUN	,
n'	ADV	ne
accable	VER:pres	accabler
point	ADV	point
un	DET:ART	un
malheureux	NOM	malheureux
qui	PRO:REL	qui
t'	PRO:PER	te
aime	VER:pres	aimer
.	SENT	.
T'	PRO:PER	te
ai	VER:pres	avoir
-je	PRO:PER	je
jamais	ADV	jamais
caché	VER:pper	cacher
mon	DET:POS	mon
coeur	NOM	cœur
et	KON	et
mes	DET:POS	mon
désirs	NOM	désir
?	SENT	?
Tu	PRO:PER	tu
vis	VER:pres	vivre
naître	VER:infi	naître
ma	DET:POS	mon
flamme	NOM	flamme
et	KON	et
mes	DET:POS	mon
premiers	NUM	premier
soupirs	NOM	soupir
.	SENT	.
Enfin	ADV	enfin
quand	KON	quand
Ménélas	NAM	Ménélas
disposa	VER:simp	disposer
de	PRP	de
sa	DET:POS	son
fille	NOM	fille
En	VER:futu	En
faveur	NOM	faveur
de	PRP	de
Pyrrhus	NAM	Pyrrhus
,	PUN	,
vengeur	ADJ	vengeur
de	PRP	de
sa	DET:POS	son
famille	NOM	famille
,	PUN	,
Tu	NAM	Tu
vis	VER:pres	vivre
mon	DET:POS	mon
désespoir	NOM	désespoir
,	PUN	,
et	KON	et
tu	PRO:PER	tu
m'	PRO:PER	me
as	VER:pres	avoir
vu	VER:pper	voir
depuis	PRP	depuis
Traîner	VER:infi	traîner
de	PRP	de
mers	NOM	mer
en	PRP	en
mers	NOM	mer
ma	DET:POS	mon
chaîne	NOM	chaîne
et	KON	et
mes	DET:POS	mon
ennuis	NOM	ennui
.	SENT	.
Je	PRO:PER	je
te	PRO:PER	te
vis	VER:pres	vivre
à	PRP	à
regret	NOM	regret
en	PRP	en
cet	PRO:DEM	ce
état	NOM	état
funeste	ADJ	funeste
,	PUN	,
Prêt	NOM	prêt
à	PRP	à
suivre	VER:infi	suivre
partout	ADV	partout
le	DET:ART	le
déplorable	ADJ	déplorable
Oreste	NAM	Oreste
,	PUN	,
Toujours	NAM	Toujours
de	PRP	de
ma	DET:POS	mon
fureur	NOM	fureur
interrompre	VER:infi	interrompre
le	DET:ART	le
cours	NOM	cour|cours
,	PUN	,
Et	NOM	Et
de	PRP	de
moi	NOM	moi
-même	ADJ	même
enfin	ADV	enfin
me	PRO:PER	me
sauver	VER:infi	sauver
tous	PRO:IND	tout
les	DET:ART	le
jours	NOM	jour
.	SENT	.
Mais	KON	mais
quand	KON	quand
je	PRO:PER	je
me	PRO:PER	me
souvins	VER:simp	souvenir
,	PUN	,
que	KON	que
parmi	PRP	parmi
tant	ADV	tant
d'	PRP	de
alarmes	NOM	alarme
Hermione	NAM	Hermione
à	PRP	à
Pyrrhus	NAM	Pyrrhus
prodiguait	VER:impf	prodiguer
tous	PRO:IND	tout
ses	DET:POS	son
charmes	NOM	charme
,	PUN	,
Tu	NAM	Tu
sais	VER:pres	savoir
de	PRP	de
quel	PRO:REL	quel
courroux	NOM	courroux
mon	DET:POS	mon
coeur	NOM	cœur
alors	ADV	alors
épris	VER:pper	éprendre
Voulut	NAM	Voulut
,	PUN	,
en	PRP	en
l'	PRO:PER	la|le
oubliant	VER:ppre	oublier
,	PUN	,
punir	VER:infi	punir
tous	PRO:IND	tout
ses	DET:POS	son
mépris	NOM	mépris
.	SENT	.
Je	PRO:PER	je
fis	VER:simp	faire
croire	VER:infi	croire
,	PUN	,
et	KON	et
je	PRO:PER	je
crus	VER:pper	croire|croître
ma	DET:POS	mon
victoire	NOM	victoire
certaine	ADJ	certain
.	SENT	.
Je	PRO:PER	je
pris	VER:pper	prendre
tous	PRO:IND	tout
mes	DET:POS	mon
transports	NOM	transport
pour	KON	pour
des	PRP:det	du
transports	NOM	transport
de	PRP	de
haine	NOM	haine
;	PUN	;
Détestant	VER:ppre	détester
ses	DET:POS	son
rigueurs	NOM	rigueur
,	PUN	,
rabaissant	VER:ppre	rabaisser
ses	DET:POS	son
attraits	NOM	attrait
,	PUN	,
Je	PRO:PER	je
défiais	VER:impf	défier
ses	DET:POS	son
yeux	NOM	œil
de	PRP	de
me	PRO:PER	me
troubler	VER:infi	troubler
jamais	ADV	jamais
.	SENT	.
Voilà	ADV	voilà
comme	KON	comme
je	PRO:PER	je
crus	VER:simp	croire
étouffer	VER:infi	étouffer
ma	DET:POS	mon
tendresse	NOM	tendresse
.	SENT	.
En	PRP	en
ce	PRO:DEM	ce
calme	NOM	calme
trompeur	ADJ	trompeur
j'	PRO:PER	je
arrivai	VER:simp	arriver
dans	PRP	dans
la	DET:ART	le
Grèce	NAM	Grèce
;	PUN	;
Et	NAM	Et
je	PRO:PER	je
trouvai	VER:simp	trouver
d'	PRP	de
abord	NOM	abord
ses	DET:POS	son
princes	NOM	prince
rassemblés	VER:pper	rassembler
,	PUN	,
Qu'	NAM	Qu'
un	DET:ART	un
péril	NOM	péril
assez	ADV	assez
grand	ADJ	grand
semblait	VER:impf	sembler
avoir	VER:infi	avoir
troublés	VER:pper	troubler
.	SENT	.
J'	PRO:PER	je
y	PRO:PER	y
courus	VER:pper	courir
.	SENT	.
Je	PRO:PER	je
pensai	VER:simp	penser
que	KON	que
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
et	KON	et
la	DET:ART	le
gloire	NOM	gloire
,	PUN	,
De	VER:simp	De
soins	NOM	soin
plus	ADV	plus
importants	ADJ	important
rempliraient	VER:cond	remplir
ma	DET:POS	mon
mémoire	NOM	mémoire
;	PUN	;
Que	VER:ppre	Que
mes	DET:POS	mon
sens	NOM	sen|sens
reprenant	VER:ppre	reprendre
leur	DET:POS	leur
première	NUM	premier
vigueur	NOM	vigueur
,	PUN	,
L'	DET:ART	le
amour	NOM	amour
achèverait	VER:cond	achever
de	PRP	de
sortir	VER:infi	sortir
de	PRP	de
mon	DET:POS	mon
coeur	NOM	cœur
.	SENT	.
Mais	KON	mais
admire	VER:pres	admirer
avec	PRP	avec
moi	PRO:PER	moi
le	DET:ART	le
sort	NOM	sort
dont	PRO:REL	dont
la	DET:ART	le
poursuite	NOM	poursuite
Me	ABR	Me
fait	VER:pper	faire
courir	VER:infi	courir
alors	ADV	alors
au	PRP:det	au
piège	NOM	piège
que	PRO:REL	que
j'	PRO:PER	je
évite	VER:pres	éviter
.	SENT	.
J'	PRO:PER	je
entends	VER:pres	entendre
de	PRP	de
tous	PRO:IND	tout
côtés	NOM	côté
qu'	PRO:REL	que
on	PRO:PER	on
menace	VER:pres	menacer
Pyrrhus	NAM	Pyrrhus
.	SENT	.
Toute	PRO:IND	tout
la	DET:ART	le
Grèce	NAM	Grèce
éclate	VER:pres	éclater
en	PRP	en
murmures	NOM	murmure
confus	ADJ	confus
.	SENT	.
On	PRO:PER	on
se	PRO:PER	se
plaint	VER:pres	plaindre
qu'	KON	que
oubliant	VER:ppre	oublier
son	DET:POS	son
sang	NOM	sang
,	PUN	,
et	KON	et
sa	DET:POS	son
promesse	NOM	promesse
,	PUN	,
Il	NAM	Il
élève	VER:pres	élever
en	PRP	en
sa	DET:POS	son
cour	NOM	cour
l'	DET:ART	le
ennemi	NOM	ennemi
de	PRP	de
la	DET:ART	le
Grèce	NAM	Grèce
,	PUN	,
Astyanax	NAM	Astyanax
,	PUN	,
d'	PRP	de
Hector	NAM	Hector
jeune	ADJ	jeune
et	KON	et
malheureux	ADJ	malheureux
fils	NOM	fil|fils
,	PUN	,
Reste	NOM	reste
de	PRP	de
tant	ADV	tant
de	PRP	de
rois	NOM	roi
sous	PRP	sous
Troie	NAM	Troie
ensevelis	VER:pper	ensevelir
.	SENT	.
J'	PRO:PER	je
apprends	VER:pres	apprendre
que	KON	que
pour	PRP	pour
ravir	VER:infi	ravir
son	DET:POS	son
enfance	NOM	enfance
au	PRP:det	au
supplice	NOM	supplice
,	PUN	,
Andromaque	NAM	Andromaque
trompa	VER:simp	tromper
l'	DET:ART	le
ingénieux	ADJ	ingénieux
Ulysse	NAM	Ulysse
,	PUN	,
Tandis	NAM	Tandis
qu'	KON	que
un	DET:ART	un
autre	ADJ	autre
enfant	NOM	enfant
arraché	VER:pper	arracher
de	PRP	de
ses	DET:POS	son
bras	NOM	bras
,	PUN	,
Sous	VER:ppre	Sous
le	DET:ART	le
nom	NOM	nom
de	PRP	de
son	DET:POS	son
fils	NOM	fil|fils
fut	VER:simp	être
conduit	VER:pper	conduire
au	PRP:det	au
trépas	NOM	trépas
.	SENT	.
On	PRO:PER	on
dit	VER:pres	dire
,	PUN	,
que	KON	que
peu	ADV	peu
sensible	ADJ	sensible
aux	PRP:det	au
charmes	NOM	charme
d'	PRP	de
Hermione	NAM	Hermione
,	PUN	,
Mon	NAM	Mon
rival	ADJ	rival
porte	VER:pres	porter
ailleurs	ADV	ailleurs
son	DET:POS	son
coeur	NOM	cœur
et	KON	et
sa	DET:POS	son
couronne	NOM	couronne
;	PUN	;
Ménélas	NAM	Ménélas
,	PUN	,
sans	PRP	sans
le	PRO:PER	le
croire	VER:infi	croire
,	PUN	,
en	PRO:PER	en
paraît	VER:pres	paraître
affligé	VER:pper	affliger
,	PUN	,
Et	NAM	Et
se	PRO:PER	se
plaint	VER:pres	plaindre
d'	PRP	de
un	DET:ART	un
hymen	NOM	hymen
si	KON	si
longtemps	ADV	longtemps
négligé	VER:pper	négliger
.	SENT	.
Parmi	PRP	parmi
les	DET:ART	le
déplaisirs	NOM	déplaisir
où	PRO:REL	où
son	DET:POS	son
âme	NOM	âme
se	PRO:PER	se
noie	VER:pres	noyer
,	PUN	,
Il	NAM	Il
s'	PRO:PER	se
élève	VER:pres	élever
en	PRP	en
la	DET:ART	le
mienne	PRO:POS	mien
une	DET:ART	un
secrète	ADJ	secret
joie	NOM	joie
.	SENT	.
Je	PRO:PER	je
triomphe	VER:pres	triompher
;	PUN	;
et	KON	et
pourtant	ADV	pourtant
je	PRO:PER	je
me	PRO:PER	me
flatte	VER:pres	flatter
d'	PRP	de
abord	NOM	abord
Que	VER:subi	Que
la	DET:ART	le
seule	ADJ	seul
vengeance	NOM	vengeance
excite	VER:pres	exciter
ce	PRO:DEM	ce
transport	NOM	transport
.	SENT	.
Mais	KON	mais
l'	DET:ART	le
ingrate	NOM	ingrat
en	PRP	en
mon	DET:POS	mon
coeur	NOM	cœur
reprit	VER:simp	reprendre
bientôt	ADV	bientôt
sa	DET:POS	son
place	NOM	place
,	PUN	,
De	VER:ppre	De
mes	DET:POS	mon
feux	NOM	feu
mal	ADV	mal
éteints	VER:pper	éteindre
je	PRO:PER	je
reconnus	VER:pper	reconnaître
la	DET:ART	le
trace	NOM	trace
,	PUN	,
Je	PRO:PER	je
sentis	VER:simp	sentir
que	KON	que
ma	DET:POS	mon
haine	NOM	haine
allait	VER:impf	aller
finir	VER:infi	finir
son	DET:POS	son
cours	NOM	cour|cours
,	PUN	,
Ou	VER:simp	Ou
plutôt	ADV	plutôt
je	PRO:PER	je
sentis	VER:simp	sentir
que	KON	que
je	PRO:PER	je
l'	PRO:PER	la|le
aimais	VER:impf	aimer
toujours	ADV	toujours
.	SENT	.
Ainsi	KON	ainsi
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
Grecs	NAM	Grecs
je	PRO:PER	je
brigue	VER:pres	briguer
le	DET:ART	le
suffrage	NOM	suffrage
.	SENT	.
On	PRO:PER	on
m'	PRO:PER	me
envoie	VER:pres	envoyer
à	PRP	à
Pyrrhus	NAM	Pyrrhus
.	SENT	.
J'	PRO:PER	je
entreprends	VER:pres	entreprendre
ce	PRO:DEM	ce
voyage	NOM	voyage
.	SENT	.
Je	PRO:PER	je
viens	VER:pres	venir
voir	VER:infi	voir
si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
peut	VER:pres	pouvoir
arracher	VER:infi	arracher
de	PRP	de
ses	DET:POS	son
bras	NOM	bras
Cet	NAM	Cet
enfant	NOM	enfant
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
vie	NOM	vie
alarme	VER:pres	alarmer
tant	ADV	tant
d'	PRP	de
États	NAM	États
.	SENT	.
Heureux	ADJ	heureux
si	ADV	si
je	PRO:PER	je
pouvais	VER:impf	pouvoir
dans	PRP	dans
l'	DET:ART	le
ardeur	NOM	ardeur
qui	PRO:REL	qui
me	PRO:PER	me
presse	VER:pres	presser
,	PUN	,
Au	VER:simp	Au
lieu	NOM	lieu
d'	PRP	de
Astyanax	NAM	Astyanax
lui	PRO:PER	lui
ravir	VER:infi	ravir
ma	DET:POS	mon
princesse	NOM	princesse
!	SENT	!
Car	KON	car
enfin	ADV	enfin
n'	ADV	ne
attends	VER:pres	attendre
pas	ADV	pas
que	KON	que
mes	DET:POS	mon
feux	NOM	feu
redoublés	ADJ	redoublé
,	PUN	,
Des	VER:simp	Des
périls	NOM	péril
les	DET:ART	le
plus	ADV	plus
grands	ADJ	grand
puissent	VER:subp	pouvoir
être	VER:infi	être
troublés	VER:pper	troubler
.	SENT	.
Puisque	KON	puisque
après	KON	après
tant	ADV	tant
d'	PRP	de
efforts	NOM	effort
ma	DET:POS	mon
résistance	NOM	résistance
est	VER:pres	être
vaine	ADJ	vain
,	PUN	,
Je	PRO:PER	je
me	PRO:PER	me
livre	VER:pres	livrer
en	PRP	en
aveugle	NOM	aveugle
au	PRP:det	au
destin	NOM	destin
qui	PRO:REL	qui
m'	PRO:PER	me
entraîne	VER:pres	entraîner
,	PUN	,
J'	NAM	J'
aime	VER:pres	aimer
,	PUN	,
je	PRO:PER	je
viens	VER:pres	venir
chercher	VER:infi	chercher
Hermione	NOM	Hermione
en	PRP	en
ces	PRO:DEM	ce
lieux	NOM	lieu
,	PUN	,
La	DET:ART	le
fléchir	VER:infi	fléchir
,	PUN	,
l'	PRO:PER	la|le
enlever	VER:infi	enlever
,	PUN	,
ou	KON	ou
mourir	VER:infi	mourir
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
.	SENT	.
Toi	PRO:PER	toi
qui	PRO:REL	qui
connais	VER:pres	connaître
Pyrrhus	NAM	Pyrrhus
,	PUN	,
que	PRO:REL	que
penses	VER:pres	penser
-tu	PRO:PER	tu
qu'	PRO:REL	que
il	PRO:PER	il
fasse	VER:subp	faire
?	SENT	?
Dans	PRP	dans
sa	DET:POS	son
cour	NOM	cour
,	PUN	,
dans	PRP	dans
son	DET:POS	son
coeur	NOM	cœur
,	PUN	,
dis	VER:pres	dire
-moi	PRO:PER	moi
ce	PRO:DEM	ce
qui	PRO:REL	qui
se	PRO:PER	se
passe	VER:pres	passer
.	SENT	.
Mon	DET:POS	mon
Hermione	NOM	Hermione
encor	ADV	encor
le	DET:ART	le
tient-elle	NOM	tient-elle
asservi	VER:pper	asservir
?	SENT	?
Me	PRO:PER	me
rendra-t-il	VER:cond	rendra-t-il
,	PUN	,
Pylade	NOM	Pylade
,	PUN	,
un	DET:ART	un
bien	NOM	bien
qu'	PRO:REL	que
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
ravi	VER:pper	ravir
?	SENT	?
Je	PRO:PER	je
vous	PRO:PER	vous
abuserais	VER:cond	abuser
,	PUN	,
si	KON	si
j'	PRO:PER	je
osais	VER:impf	oser
vous	PRO:PER	vous
promettre	VER:infi	promettre
Qu'	NOM	Qu'
entre	PRP	entre
vos	DET:POS	votre
mains	NOM	main
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
il	PRO:PER	il
voulût	VER:subi	vouloir
la	DET:ART	le
remettre	VER:infi	remettre
.	SENT	.
Non	ADV	non
que	KON	que
de	PRP	de
sa	DET:POS	son
conquête	NOM	conquête
il	PRO:PER	il
paraisse	VER:subp	paraître
flatté	VER:pper	flatter
.	SENT	.
Pour	PRP	pour
la	DET:ART	le
veuve	NOM	veuf|veuve
d'	PRP	de
Hector	NAM	Hector
ses	DET:POS	son
feux	NOM	feu
ont	VER:pres	avoir
éclaté	VER:pper	éclater
.	SENT	.
Il	PRO:PER	il
l'	PRO:PER	la|le
aime	VER:pres	aimer
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
cette	PRO:DEM	ce
veuve	NOM	veuf|veuve
inhumaine	ADJ	inhumain
N'	NAM	N'
a	VER:pres	avoir
payé	VER:pper	payer|payer
jusqu'	PRP	jusque
ici	ADV	ici
son	DET:POS	son
amour	NOM	amour
que	KON	que
de	PRP	de
haine	NOM	haine
;	PUN	;
Et	VER:simp	Et
chaque	PRO:IND	chaque
jour	NOM	jour
encore	ADV	encore
on	PRO:PER	on
lui	PRO:PER	lui
voit	VER:pres	voir
tout	ADV	tout
tenter	VER:infi	tenter
,	PUN	,
Pour	NAM	Pour
fléchir	VER:infi	fléchir
sa	DET:POS	son
captive	NOM	captif
,	PUN	,
ou	KON	ou
pour	PRP	pour
l'	PRO:PER	la|le
épouvanter	VER:infi	épouvanter
.	SENT	.
De	PRP	de
son	DET:POS	son
fils	NOM	fil|fils
,	PUN	,
qu'	KON	que
il	PRO:PER	il
lui	PRO:PER	lui
cache	VER:pres	cacher
,	PUN	,
il	PRO:PER	il
menace	VER:pres	menacer
la	DET:ART	le
tête	NOM	tête
,	PUN	,
Et	NAM	Et
fait	VER:pres	faire
couler	VER:infi	couler
des	PRP:det	du
pleurs	NOM	pleur|pleurs
,	PUN	,
qu'	PRO:REL	que
aussitôt	ADV	aussitôt
il	PRO:PER	il
arrête	VER:pres	arrêter
.	SENT	.
Hermione	NAM	Hermione
elle	PRO:PER	elle
-même	ADJ	même
a	VER:pres	avoir
vu	VER:pper	voir
plus	ADV	plus
de	PRP	de
cent	NUM	cent
fois	NOM	foi|fois
Cet	NAM	Cet
amant	NOM	amant
irrité	VER:pper	irriter
revenir	VER:infi	revenir
sous	PRP	sous
ses	DET:POS	son
lois	NOM	loi
,	PUN	,
Et	NOM	Et
de	PRP	de
ses	DET:POS	son
voeux	NOM	vœu
troublés	ADJ	troublé
lui	PRO:PER	lui
rapportant	VER:ppre	rapporter
l'	DET:ART	le
hommage	NOM	hommage
,	PUN	,
Soupirer	VER:infi	soupirer
à	PRP	à
ses	DET:POS	son
pieds	NOM	pied
moins	ADV	moins
d'	PRP	de
amour	NOM	amour
que	KON	que
de	PRP	de
rage	NOM	rage
.	SENT	.
Ainsi	ADV	ainsi
n'	ADV	ne
attendez	VER:pres	attendre
pas	ADV	pas
,	PUN	,
que	KON	que
l'	PRO:PER	la|le
on	PRO:PER	on
puisse	VER:subp	pouvoir
aujourd'hui	ADV	aujourd'hui
Vous	VER:pres	Vous
répondre	VER:infi	répondre
d'	PRP	de
un	DET:ART	un
coeur	NOM	cœur
si	KON	si
peu	ADV	peu
maître	NOM	maître
de	PRP	de
lui	PRO:PER	lui
.	SENT	.
Il	PRO:PER	il
peut	VER:pres	pouvoir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
il	PRO:PER	il
peut	VER:pres	pouvoir
dans	PRP	dans
ce	PRO:DEM	ce
désordre	NOM	désordre
extrême	ADJ	extrême
,	PUN	,
Épouser	VER:infi	épouser
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
hait	VER:pres	haïr
et	KON	et
punir	VER:infi	punir
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
aime	VER:pres	aimer
.	SENT	.
Mais	KON	mais
dis	VER:pres	dire
-moi	PRO:PER	moi
,	PUN	,
de	PRP	de
quel	PRO:REL	quel
oeil	NOM	œil
