Oui	INT	oui
s'	PRO:PER	se
élève	VER:pres	élever
un	DET:ART	un
orage	NOM	orage
Qui	NAM	Qui
des	PRP:det	du
Grecs	NAM	Grecs
les	DET:ART	le
plus	ADV	plus
fiers	ADJ	fier
fait	VER:pres	faire
trembler	VER:infi	trembler
le	DET:ART	le
courage	NOM	courage
;	PUN	;
Et	VER:simp	Et
bientôt	ADV	bientôt
les	DET:ART	le
écueils	NOM	écueil
,	PUN	,
l'	DET:ART	le
eau	NOM	eau
,	PUN	,
la	DET:ART	le
foudre	NOM	foudre
et	KON	et
les	DET:ART	le
vents	NOM	vent
Font	VER:futu	Font
périr	VER:infi	périr
à	PRP	à
l'	DET:ART	le
envie	NOM	envie
leurs	DET:POS	leur
vaisseaux	NOM	vaisseau
triomphants	ADJ	triomphant
.	SENT	.
Celui	PRO:DEM	celui
d'	PRP	de
Agamemnon	NAM	Agamemnon
,	PUN	,
par	PRP	par
les	DET:ART	le
vagues	NOM	vague
émues	ADJ	ému
,	PUN	,
Tantôt	ADJ	Tantôt
presqu'englouti	NOM	presqu'englouti
,	PUN	,
tantôt	ADV	tantôt
parmi	PRP	parmi
les	DET:ART	le
nues	NOM	nue
,	PUN	,
Enfin	NOM	Enfin
malgré	PRP	malgré
les	DET:ART	le
voeux	NOM	vœu
et	KON	et
tout	PRO:IND	tout
l'	DET:ART	le
Art	NAM	Art
des	PRP:det	du
Nochers	NAM	Nochers
Heurte	NAM	Heurte
,	PUN	,
s'	PRO:PER	se
ouvre	VER:pres	ouvrer|ouvrir
et	KON	et
le	DET:ART	le
brise	NOM	brise
entre	PRP	entre
d'	DET:ART	de
affreux	ADJ	affreux
rochers	NOM	rocher
.	SENT	.
Juste	ADJ	juste
Ciel	NOM	Ciel
!	SENT	!
Pour	PRP	pour
cacher	VER:infi	cacher
des	PRP:det	du
objets	NOM	objet
si	ADV	si
funèbres	ADJ	funèbre
,	PUN	,
La	DET:ART	le
tempête	NOM	tempête
et	KON	et
la	DET:ART	le
nuit	NOM	nuit
redoublent	VER:pres	redoubler
leurs	DET:POS	leur
ténèbres	NOM	ténèbre
Et	VER:futu	Et
des	PRP:det	du
flots	NOM	flot
agités	VER:pper	agiter
les	DET:ART	le
contraires	ADJ	contraire
efforts	NOM	effort
Dispersent	VER:pres	disperser
en	PRP	en
cent	NUM	cent
lieux	NOM	lieu
le	DET:ART	le
débris	NOM	débris
et	KON	et
les	DET:ART	le
morts	NOM	mort
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
sait	VER:pres	savoir
-on	PRO:PER	on
bien	ADV	bien
qu'	KON	que
Agamemnon	NAM	Agamemnon
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
ait	VER:subp	avoir
succombé	VER:pper	succomber
dans	PRP	dans
ce	PRO:DEM	ce
péril	NOM	péril
extrême	ADJ	extrême
?	SENT	?
La	DET:ART	le
douleur	NOM	douleur
quelquefois	ADV	quelquefois
trouble	ADJ	trouble
,	PUN	,
aveugle	ADJ	aveugle
,	PUN	,
séduit	VER:pper	séduire
;	PUN	;
Et	NAM	Et
le	PRO:PER	le
bruit	VER:pres	bruir|bruire
de	PRP	de
la	DET:ART	le
perte	NOM	perte
est	VER:pres	être
peut-être	ADV	peut-être
un	DET:ART	un
faux	ADJ	faux
bruit	NOM	bruit
.	SENT	.
Ah	INT	ah
Pylade	NOM	Pylade
!	SENT	!
Eurybate	NOM	Eurybate
échappé	VER:pper	échapper
de	PRP	de
l'	DET:ART	le
orage	NOM	orage
Vint	VER:simp	venir
d'	PRP	de
abord	NOM	abord
de	PRP	de
mon	DET:POS	mon
père	NOM	père
annoncer	VER:infi	annoncer
le	DET:ART	le
naufrage	NOM	naufrage
,	PUN	,
Et	NOM	Et
depuis	PRP	depuis
quelques	PRO:IND	quelque
Grecs	NAM	Grecs
arrivés	VER:pper	arriver
dans	PRP	dans
ce	PRO:DEM	ce
Port	NOM	port
N'	ADJ	N'
ont	VER:pres	avoir
que	KON	que
trop	ADV	trop
confirmé	VER:pper	confirmer
son	DET:POS	son
funeste	ADJ	funeste
rapport	NOM	rapport
.	SENT	.
Encor	ADV	encor
,	PUN	,
si	KON	si
sur	PRP	sur
les	DET:ART	le
bords	NOM	bord
l'	DET:ART	le
onde	NOM	onde
daignant	VER:ppre	daigner
le	DET:ART	le
rendre	VER:infi	rendre
,	PUN	,
J'	NAM	J'
avais	VER:impf	avoir
dans	PRP	dans
un	DET:ART	un
tombeau	NOM	tombeau
pu	VER:pper	pouvoir
renfermer	VER:infi	renfermer
sa	DET:POS	son
cendre	NOM	cendre
:	PUN	:
Mais	KON	mais
Oreste	NAM	Oreste
est	VER:pres	être
privé	VER:pper	priver
de	PRP	de
ce	PRO:DEM	ce
bien	ADV	bien
précieux	ADJ	précieux
Qu'	NOM	Qu'
au	PRP:det	au
plus	ADV	plus
simple	ADJ	simple
des	PRP:det	du
Grecs	NAM	Grecs
ont	VER:pres	avoir
accordé	VER:pper	accorder
les	DET:ART	le
Cieux	NAM	Cieux
,	PUN	,
Et	VER:ppre	Et
ma	DET:POS	mon
douleur	NOM	douleur
n'	ADV	ne
a	VER:pres	avoir
pu	VER:pper	pouvoir
que	KON	que
par	PRP	par
des	PRP:det	du
sacrifices	NOM	sacrifice
À	PRP	à
ses	DET:POS	son
Mânes	NOM	mânes
errants	ADJ	errant
rendre	VER:infi	rendre
les	DET:ART	le
Dieux	NOM	Dieu
propices	ADJ	propice
.	SENT	.
Voilà	ADV	voilà
par	PRP	par
quel	PRO:REL	quel
destin	NOM	destin
ces	PRO:DEM	ce
Dieux	NOM	Dieu
nous	PRO:PER	nous
ont	VER:pres	avoir
trahis	VER:pper	trahir
.	SENT	.
Voilà	ADV	voilà
le	DET:ART	le
sort	NOM	sort
du	PRP:det	du
Père	NAM	Père
,	PUN	,
apprends	VER:pres	apprendre
celui	PRO:DEM	celui
du	PRP:det	du
Fils	NAM	Fils
.	SENT	.
Le	DET:ART	le
grand	ADJ	grand
Agamemnon	NAM	Agamemnon
ayant	VER:ppre	avoir
mis	VER:pper	mettre
Troie	NAM	Troie
en	PRP	en
cendre	NOM	cendre
,	PUN	,
Des	VER:simp	Des
filles	NOM	fille
de	PRP	de
Priam	NAM	Priam
ne	ADV	ne
voulut	VER:simp	vouloir
que	KON	que
Cassandre	NAM	Cassandre
,	PUN	,
Et	VER:simp	Et
bientôt	ADV	bientôt
avec	PRP	avec
elle	PRO:PER	elle
envoya	VER:simp	envoyer
dans	PRP	dans
ces	PRO:DEM	ce
lieux	NOM	lieu
Du	VER:futu	Du
butin	NOM	butin
le	DET:ART	le
plus	ADV	plus
rare	ADJ	rare
un	DET:ART	un
amas	NOM	amas
glorieux	ADJ	glorieux
.	SENT	.
Quel	PRO:REL	quel
devins	VER:simp	devenir
-je	PRO:PER	je
au	PRP:det	au
moment	NOM	moment
que	PRO:REL	que
je	PRO:PER	je
fus	VER:simp	être
sur	PRP	sur
la	DET:ART	le
rive	NOM	rive
Recevoir	NOM	Recevoir
dans	PRP	dans
un	DET:ART	un
char	NOM	char
cette	PRO:DEM	ce
illustre	ADJ	illustre
captive	NOM	captif
!	SENT	!
Ces	PRO:DEM	ce
dépouilles	NOM	dépouille
amies	ADJ	ami
,	PUN	,
qu'	PRO:REL	que
on	PRO:PER	on
traînait	VER:impf	traîner
sur	PRP	sur
ses	DET:POS	son
pas	NOM	pas
,	PUN	,
Armes	NAM	Armes
,	PUN	,
étendards	NOM	étendard
,	PUN	,
tout	PRO:IND	tout
relevait	VER:impf	relever
ses	DET:POS	son
appas	NOM	appas
.	SENT	.
Quelquefois	ADV	quelquefois
à	PRP	à
la	PRO:PER	la
voir	VER:infi	voir
ferme	ADV	ferme
,	PUN	,
fière	ADJ	fier
et	KON	et
constante	ADJ	constant
On	NOM	On
eût	VER:subi	avoir
dit	VER:pper	dire
qu'	KON	que
à	PRP	à
Mycènes	NAM	Mycènes
elle	PRO:PER	elle
entrait	VER:impf	entrer
triomphante	ADJ	triomphant
.	SENT	.
Quelquefois	ADV	quelquefois
sur	PRP	sur
son	DET:POS	son
front	NOM	front
une	DET:ART	un
noble	ADJ	noble
douleur	NOM	douleur
Faisait	VER:impf	faire
aux	PRP:det	au
plus	ADV	plus
cruels	ADJ	cruel
déplorer	VER:infi	déplorer
son	DET:POS	son
malheur	NOM	malheur
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Bien	ADV	bien
plus	ADV	plus
que	KON	que
tous	PRO:IND	tout
je	PRO:PER	je
plaignis	VER:simp	plaindre
sa	DET:POS	son
misère	NOM	misère
.	SENT	.
Je	PRO:PER	je
fus	VER:simp	être
presque	ADV	presque
indigné	VER:pper	indigner
des	PRP:det	du
exploits	NOM	exploit
de	PRP	de
mon	DET:POS	mon
Père	NOM	père
.	SENT	.
J'	PRO:PER	je
admirais	VER:impf	admirer
sa	DET:POS	son
vertu	NOM	vertu
,	PUN	,
j'	PRO:PER	je
admirais	VER:impf	admirer
ses	DET:POS	son
appas	NOM	appas
.	SENT	.
Dans	PRP	dans
ces	PRO:DEM	ce
lieux	NOM	lieu
en	PRP	en
tremblant	VER:ppre	trembler
je	PRO:PER	je
conduisis	VER:simp	conduire
ses	DET:POS	son
pas	NOM	pas
.	SENT	.
Que	KON	que
te	PRO:PER	te
dirai	VER:futu	dire
-je	PRO:PER	je
enfin	ADV	enfin
?	SENT	?
Je	PRO:PER	je
pris	VER:pper	prendre
toute	PRO:IND	tout
la	DET:ART	le
flamme	NOM	flamme
Que	NAM	Que
l'	DET:ART	le
Amour	NAM	Amour
peut	VER:pres	pouvoir
jamais	ADV	jamais
allumer	VER:infi	allumer
dans	PRP	dans
un	DET:ART	un
âme	NOM	âme
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
sens	VER:pres	sentir
plus	ADV	plus
de	PRP	de
maux	NOM	mal
par	PRP	par
cette	PRO:DEM	ce
passion	NOM	passion
Que	VER:futu	Que
les	DET:ART	le
Grecs	NAM	Grecs
n'	ADV	ne
en	PRO:PER	en
ont	VER:pres	avoir
fait	VER:pper	faire
les	DET:ART	le
murs	NOM	mur
d'	PRP	de
Ilion	NOM	ilion
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Cassandre	NAM	Cassandre
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
trop	ADV	trop
insensible	ADJ	insensible
?	SENT	?
Justes	ADJ	juste
Dieux	NOM	Dieu
!	SENT	!
Qu'	KON	que
elle	PRO:PER	elle
a	VER:pres	avoir
vu	VER:pper	voir
mes	DET:POS	mon
feux	NOM	feu
d'	PRP	de
un	DET:ART	un
oeil	NOM	œil
terrible	ADJ	terrible
!	SENT	!
Dès	PRP	dès
l'	DET:ART	le
enfance	NOM	enfance
vouée	VER:pper	vouer
au	PRP:det	au
culte	NOM	culte
des	PRP:det	du
autels	NOM	autel
Elle	NAM	Elle
abhorre	VER:pres	abhorrer
l'	DET:ART	le
amour	NOM	amour
des	PRP:det	du
profanes	NOM	profane
mortels	ADJ	mortel
.	SENT	.
Elle	PRO:PER	elle
hait	VER:pres	haïr
,	PUN	,
cher	ADV	cher
Pylade	NOM	Pylade
,	PUN	,
un	DET:ART	un
amant	NOM	amant
dont	PRO:REL	dont
le	DET:ART	le
père	NOM	père
A	PRP	à
détruit	VER:pres	détruire
sa	DET:POS	son
famille	NOM	famille
,	PUN	,
a	VER:pres	avoir
causé	VER:pper	causer
a	VER:pres	avoir
misère	NOM	misère
,	PUN	,
Et	NOM	Et
toujours	ADV	toujours
trop	ADV	trop
fidèle	ADJ	fidèle
à	PRP	à
ses	DET:POS	son
vives	ADJ	vif
douleurs	NOM	douleur
,	PUN	,
Sa	VER:simp	Sa
plus	ADV	plus
douce	ADJ	doux
réponse	NOM	réponse
est	VER:pres	être
de	PRP	de
verser	VER:infi	verser
des	PRP:det	du
pleurs	NOM	pleur|pleurs
.	SENT	.
Vos	DET:POS	votre
vertus	NOM	vertu
,	PUN	,
votre	DET:POS	votre
amour	NOM	amour
,	PUN	,
vos	DET:POS	votre
soins	NOM	soin
,	PUN	,
votre	DET:POS	votre
constance	NOM	constance
,	PUN	,
Charmeront	VER:futu	charmer
ses	DET:POS	son
ennuis	NOM	ennui
,	PUN	,
vaincront	VER:futu	vaincre
la	DET:ART	le
résistance	NOM	résistance
.	SENT	.
Mais	KON	mais
la	DET:ART	le
Reine	NAM	Reine
sait-elle	ADJ	sait-elle
?	SENT	?
...	PUN	...
.	SENT	.
.	SENT	.
Hélas	INT	hélas
!	SENT	!
Que	KON	que
me	PRO:PER	me
dis	VER:pres	dire
-tu	PRO:PER	tu
?	SENT	?
Clytemnestre	NAM	Clytemnestre
la	PRO:PER	la
plaint	VER:pres	plaindre
et	KON	et
chérit	VER:pres	chérir
sa	DET:POS	son
vertu	NOM	vertu
.	SENT	.
Cependant	ADV	cependant
Clytemnestre	NAM	Clytemnestre
et	KON	et
dédaigne	VER:pres	dédaigner
et	KON	et
déteste	VER:pres	détester
Le	DET:ART	le
sang	NOM	sang
d'	PRP	de
un	DET:ART	un
Ennemi	NOM	ennemi
dont	PRO:REL	dont
Cassandre	NAM	Cassandre
est	VER:pres	être
le	DET:ART	le
reste	NOM	reste
Et	NOM	Et
perdant	VER:ppre	perdre
tout	PRO:IND	tout
espoir	NOM	espoir
d'	PRP	de
obtenir	VER:infi	obtenir
rien	ADV	rien
sur	PRP	sur
moi	PRO:PER	moi
,	PUN	,
En	NOM	En
prenant	VER:ppre	prendre
un	DET:ART	un
époux	NOM	époux
elle	PRO:PER	elle
veut	VER:pres	vouloir
faire	VER:infi	faire
un	DET:ART	un
Roi	NOM	roi
.	SENT	.
Jusque	PRP	jusque
-là	ADV	là
le	DET:ART	le
dépit	NOM	dépit
fait	VER:pres	faire
emporter	VER:infi	emporter
la	DET:ART	le
Reine	NAM	Reine
!	SENT	!
Déjà	ADV	déjà
pour	PRP	pour
son	DET:POS	son
Hymen	NAM	Hymen
tout	ADV	tout
s'	PRO:PER	se
apprête	VER:pres	apprêter
à	PRP	à
Mycènes	NAM	Mycènes
,	PUN	,
Et	VER:simp	Et
le	DET:ART	le
superbe	ADJ	superbe
Egisthe	NAM	Egisthe
est	VER:pres	être
cet	PRO:DEM	ce
indigne	ADJ	indigne
époux	NOM	époux
...	PUN	...
Egisthe	NAM	Egisthe
!	SENT	!
Ah	INT	ah
que	KON	que
ce	PRO:DEM	ce
choix	NOM	choix
est	VER:pres	être
à	PRP	à
craindre	VER:infi	craindre
pour	PRP	pour
vous	PRO:PER	vous
!	SENT	!
Chargé	VER:pper	charger
pendant	PRP	pendant
dix	NUM	dix
ans	NOM	an
par	PRP	par
le	DET:ART	le
roi	NOM	roi
votre	DET:POS	votre
père	NOM	père
,	PUN	,
Du	VER:simp	Du
soin	NOM	soin
de	PRP	de
seconder	VER:infi	seconder
la	DET:ART	le
Reine	NAM	Reine
votre	DET:POS	votre
mère	NOM	mère
,	PUN	,
Ce	VER:simp	Ce
perfide	ADJ	perfide
aura	VER:futu	avoir
su	VER:pper	savoir
par	PRP	par
de	PRP	de
secrets	ADJ	secret
complots	NOM	complot
S'	ADJ	S'
assurer	VER:infi	assurer
des	PRP:det	du
plus	ADV	plus
grands	ADJ	grand
de	PRP	de
Mycènes	NAM	Mycènes
et	KON	et
d'	PRP	de
Argos	NAM	Argos
.	SENT	.
Oui	INT	oui
,	PUN	,
Pylade	NOM	Pylade
:	PUN	:
d'	PRP	de
abord	NOM	abord
les	DET:ART	le
uns	NOM	un
ont	VER:pres	avoir
fait	VER:pper	faire
connaître	VER:infi	connaître
Que	VER:futu	Que
lassés	VER:pper	lasser
d'	PRP	de
une	DET:ART	un
Reine	NAM	Reine
ils	PRO:PER	il
veulent	VER:pres	vouloir
voir	VER:infi	voir
un	DET:ART	un
maître	NOM	maître
:	PUN	:
D'	PRP	de
autres	ADJ	autre
ont	VER:pres	avoir
soutenu	VER:pper	soutenir
que	KON	que
l'	DET:ART	le
État	NAM	État
veut	VER:pres	vouloir
un	DET:ART	un
roi	NOM	roi
,	PUN	,
Plus	NOM	Plus
savant	ADJ	savant
à	PRP	à
régner	VER:infi	régner
et	KON	et
moins	ADV	moins
jeune	ADJ	jeune
que	PRO:REL	que
moi	PRO:PER	moi
.	SENT	.
Ce	PRO:DEM	ce
sont	VER:pres	être
les	DET:ART	le
sentiments	NOM	sentiment
qu'	KON	que
Egisthe	NAM	Egisthe
leur	PRO:PER	lui
inspire	VER:pres	inspirer
,	PUN	,
Et	VER:simp	Et
c'	PRO:DEM	ce
est	VER:pres	être
par	PRP	par
ces	PRO:DEM	ce
degrés	NOM	degré
qu'	PRO:REL	que
il	PRO:PER	il
s'	PRO:PER	se
élève	VER:pres	élever
à	PRP	à
l'	DET:ART	le
Empire	NAM	Empire
.	SENT	.
N'	ADV	ne
offrez	VER:pres	offrir
donc	ADV	donc
point	ADV	point
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
en	PRP	en
cette	PRO:DEM	ce
occasion	NOM	occasion
Des	VER:futu	Des
prétextes	NOM	prétexte
nouveaux	ADJ	nouveau
à	PRP	à
son	DET:POS	son
ambition	NOM	ambition
.	SENT	.
Étouffez	VER:pres	étouffer
ou	KON	ou
cachez	VER:pres	cacher
cet	PRO:DEM	ce
Amour	NAM	Amour
que	KON	que
Cassandre	NAM	Cassandre
...	PUN	...
.	SENT	.
Moi	PRO:PER	moi
cacher	VER:infi	cacher
un	DET:ART	un
Amour	NAM	Amour
si	ADV	si
glorieux	ADJ	glorieux
,	PUN	,
si	ADV	si
tendre	ADJ	tendre
!	SENT	!
Un	DET:ART	un
amour	NOM	amour
que	KON	que
le	DET:ART	le
Ciel	NOM	Ciel
alluma	VER:simp	allumer
dans	PRP	dans
mon	DET:POS	mon
sein	NOM	sein
!	SENT	!
Ah	INT	ah
plutôt	ADV	plutôt
...	PUN	...
Mais	NAM	Mais
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
quel	PRO:REL	quel
est	VER:pres	être
votre	DET:POS	votre
dessein	NOM	dessein
?	SENT	?
Connais	VER:pres	connaître
,	PUN	,
puisqu'il	ADJ	puisqu'il
le	PRO:PER	le
faut	VER:pres	falloir
,	PUN	,
mon	DET:POS	mon
âme	NOM	âme
tout	ADV	tout
entière	ADJ	entier
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
...	PUN	...
.	SENT	.
mais	KON	mais
quelqu'un	PRO:IND	quelqu'un
vient	VER:pres	venir
:	PUN	:
C'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
Reine	NAM	Reine
ma	DET:POS	mon
mère	NOM	mère
;	PUN	;
Je	PRO:PER	je
dois	VER:pres	devoir
tâcher	VER:infi	tâcher
encor	ADV	encor
de	PRP	de
fléchir	VER:infi	fléchir
son	DET:POS	son
courroux	NOM	courroux
.	SENT	.
Va	VER:pres	aller
,	PUN	,
tu	PRO:PER	tu
sauras	VER:futu	savoir
après	ADV	après
à	PRP	à
quoi	PRO	quoi
je	PRO:PER	je
me	PRO:PER	me
résous	VER:pres	résoudre
.	SENT	.
À	PRP	à
part	NOM	part
.	SENT	.
Que	KON	que
son	DET:POS	son
front	NOM	front
marge	VER:pres	marger
une	DET:ART	un
âme	NOM	âme
en	PRP	en
secret	NOM	secret
agitée	VER:pper	agiter
!	SENT	!
Mon	DET:POS	mon
fils	NOM	fil|fils
,	PUN	,
vous	PRO:PER	vous
le	PRO:PER	le
savez	VER:pres	savoir
,	PUN	,
vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
irritée	VER:pper	irriter
;	PUN	;
Mais	VER:impf	Mais
n'	ADV	ne
importe	VER:pres	importer
,	PUN	,
du	PRP:det	du
sang	NOM	sang
j'	PRO:PER	je
écoute	VER:pres	écouter
encor	ADV	encor
la	DET:ART	le
voix	NOM	voix
Et	NAM	Et
je	PRO:PER	je
viens	VER:pres	venir
vous	PRO:PER	vous
parler	VER:infi	parler
pour	PRP	pour
la	DET:ART	le
dernière	ADJ	dernier
fois	NOM	foi|fois
.	SENT	.
Avec	PRP	avec
combien	ADV	combien
de	PRP	de
soin	NOM	soin
,	PUN	,
avec	PRP	avec
quelle	PRO:REL	quel
tendresse	NOM	tendresse
M'	ADJ	M'
a-t	ADJ	a-t
-on	PRO:PER	on
vue	VER:pper	voir
élever	VER:infi	élever
votre	DET:POS	votre
illustre	ADJ	illustre
jeunesse	NOM	jeunesse
!	SENT	!
Quel	PRO:REL	quel
plaisir	NOM	plaisir
si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
dans	PRP	dans
les	DET:ART	le
bras	NOM	bras
d'	PRP	de
un	DET:ART	un
époux	NOM	époux
Pu	ADJ	Pu
remettre	VER:infi	remettre
en	PRP	en
son	DET:POS	son
fils	NOM	fil|fils
un	DET:ART	un
Prince	NOM	prince
tel	PRO:DEM	tel
que	PRO:REL	que
vous	PRO:PER	vous
!	SENT	!
Il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
:	PUN	:
Il	PRO:PER	il
a	VER:pres	avoir
fait	VER:pper	faire
un	DET:ART	un
funeste	ADJ	funeste
naufrage	NOM	naufrage
.	SENT	.
Son	DET:POS	son
Trône	NAM	Trône
par	PRP	par
sa	DET:POS	son
mort	NOM	mort
devient	VER:pres	devenir
votre	DET:POS	votre
héritage	NOM	héritage
:	PUN	:
Cependant	ADV	cependant
les	DET:ART	le
mutins	NOM	mutin
viennent	VER:pres	venir
à	PRP	à
haute	ADJ	haut
voix	NOM	voix
De	VER:subi	De
demander	VER:infi	demander
qu'	KON	que
Égisthe	NAM	Égisthe
ici	ADV	ici
donne	VER:pres	donner
des	PRP:det	du
Lois	NAM	Lois
.	SENT	.
Ne	ADV	ne
craignez	VER:pres	craindre
rien	ADV	rien
,	PUN	,
mon	DET:POS	mon
fils	NOM	fil|fils
:	PUN	:
Je	PRO:PER	je
suis	VER:pres	suivre|être
et	KON	et
Mère	NAM	Mère
et	KON	et
Reine	NAM	Reine
;	PUN	;
Je	PRO:PER	je
mettrai	VER:futu	mettre
dans	PRP	dans
vos	DET:POS	votre
mains	NOM	main
la	DET:ART	le
Grandeur	NOM	grandeur
souveraine	ADJ	souverain
;	PUN	;
Mais	VER:impf	Mais
il	PRO:PER	il
faut	VER:pres	falloir
qu'	KON	que
un	DET:ART	un
Hymen	NAM	Hymen
auguste	ADJ	auguste
avantageux	ADJ	avantageux
,	PUN	,
En	NOM	En
rende	VER:subp	rendre
encor	ADV	encor
le	DET:ART	le
jour	NOM	jour
plus	ADV	plus
saint	ADJ	saint
et	KON	et
plus	ADV	plus
pompeux	ADJ	pompeux
.	SENT	.
Ouvre	VER:pres	ouvrer|ouvrir
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
voyez	VER:pres	voir
auprès	ADV	auprès
de	PRP	de
votre	DET:POS	votre
Mère	NOM	mère
Les	DET:ART	le
filles	NOM	fille
de	PRP	de
ces	PRO:DEM	ce
Rois	NAM	Rois
qu'	PRO:REL	que
assembla	VER:simp	assembler
votre	DET:POS	votre
Père	NOM	père
.	SENT	.
Pour	PRP	pour
chacune	PRO:IND	chacun
à	PRP	à
l'	DET:ART	le
envie	NOM	envie
l'	PRO:PER	la|le
on	PRO:PER	on
brigue	VER:pres	briguer
en	PRP	en
cette	PRO:DEM	ce
Cour	NAM	Cour
.	SENT	.
Choisissez	VER:pres	choisir
,	PUN	,
épousez	VER:pres	épouser
dès	PRP	dès
demain	ADV	demain
,	PUN	,
