-je	PRO:PER	je
attendre	VER:infi	attendre
ici	ADV	ici
qu'	KON	que
il	PRO:PER	il
rassemblât	VER:subi	rassembler
sur	PRP	sur
nous	PRO:PER	nous
Tout	NOM	tout
l'	DET:ART	le
effort	NOM	effort
,	PUN	,
tous	PRO:IND	tout
les	DET:ART	le
traits	NOM	trait
de	PRP	de
son	DET:POS	son
vaste	ADJ	vaste
courroux	NOM	courroux
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
cru	VER:pper	croire
devoir	VER:infi	devoir
céder	VER:infi	céder
,	PUN	,
puisqu'un	NOM	puisqu'un
léger	ADJ	léger
hommage	NOM	hommage
M'	ADJ	M'
assurait	VER:impf	assurer
le	DET:ART	le
repos	NOM	repos
et	KON	et
détournait	VER:impf	détourner
l'	DET:ART	le
orage	NOM	orage
.	SENT	.
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
que	KON	que
souvent	ADV	souvent
un	DET:ART	un
reste	NOM	reste
de	PRP	de
fierté	NOM	fierté
Ne	VER:subi	Ne
m'	PRO:PER	me
ait	VER:subp	avoir
presque	ADV	presque
contraint	VER:pper	contraindre
de	PRP	de
rompre	VER:infi	rompre
le	DET:ART	le
traité	NOM	traité
.	SENT	.
Mais	KON	mais
de	PRP	de
mille	NUM	mille
héros	NOM	héro|héros
la	DET:ART	le
perte	NOM	perte
encore	ADV	encore
éclate	VER:pres	éclater
;	PUN	;
Et	NOM	Et
qu'	PRO:REL	que
ont	VER:pres	avoir
fait	VER:pper	faire
contre	PRP	contre
Rome	NAM	Rome
,	PUN	,
Annibal	NAM	Annibal
,	PUN	,
Mithridate	NAM	Mithridate
.	SENT	.
Nicomède	NAM	Nicomède
,	PUN	,
Pyrrhus	NAM	Pyrrhus
,	PUN	,
tant	ADV	tant
d'	PRP	de
autres	ADJ	autre
rois	NOM	roi
fameux	ADJ	fameux
?	SENT	?
Étais	VER:impf	être
-je	PRO:PER	je
plus	ADV	plus
puissants	ADJ	puissant
?	SENT	?
Étais	VER:impf	être
-je	PRO:PER	je
plus	ADV	plus
heureux	ADJ	heureux
?	SENT	?
J'	PRO:PER	je
ai	VER:pres	avoir
sauvé	VER:pper	sauver
mes	DET:POS	mon
états	NOM	état
en	PRP	en
finissant	VER:ppre	finir
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
Et	NOM	Et
quand	KON	quand
je	PRO:PER	je
me	PRO:PER	me
soumets	VER:pres	soumettre
avec	PRP	avec
toute	PRO:IND	tout
la	DET:ART	le
terre	NOM	terre
,	PUN	,
J'	NOM	J'
obéis	VER:pper	obéir
aux	PRP:det	au
décrets	NOM	décret
des	PRP:det	du
dieux	NOM	dieu
et	KON	et
du	PRP:det	du
destin	NOM	destin
Qui	NAM	Qui
veulent	VER:pres	vouloir
que	KON	que
tout	PRO:IND	tout
cède	VER:pres	céder
à	PRP	à
l'	DET:ART	le
Empire	NOM	Empire
romain	ADJ	romain
.	SENT	.
Je	PRO:PER	je
crois	VER:pres	croire
de	PRP	de
cette	PRO:DEM	ce
paix	NOM	paix
les	DET:ART	le
causes	NOM	cause
légitimes	ADJ	légitime
;	PUN	;
Des	VER:simp	Des
princes	NOM	prince
vos	DET:POS	votre
voisins	NOM	voisin
vous	PRO:PER	vous
suivez	VER:pres	suivre
les	DET:ART	le
maximes	NOM	maxime
;	PUN	;
Cependant	VER:ppre	Cependant
si	KON	si
je	PRO:PER	je
puis	ADV	puis
en	PRP	en
vous	PRO:PER	vous
obéissant	VER:ppre	obéir
Vous	VER:pres	Vous
opposer	VER:infi	opposer
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
un	DET:ART	un
intérêt	NOM	intérêt
puissant	ADJ	puissant
,	PUN	,
J'	ADJ	J'
oserai	VER:futu	oser
dire	VER:infi	dire
encore	ADV	encore
qu'	KON	que
une	DET:ART	un
immortelle	ADJ	immortel
gloire	NOM	gloire
Aurait	VER:cond	avoir
à	PRP	à
l'	DET:ART	le
avenir	NOM	avenir
transmis	VER:pper	transmettre
votre	DET:POS	votre
mémoire	NOM	mémoire
.	SENT	.
Si	KON	si
voyant	VER:ppre	voir
l'	DET:ART	le
Univers	NAM	Univers
par	PRP	par
les	DET:ART	le
romains	ADJ	romain
dompté	VER:pper	dompter
Vous	NOM	Vous
seul	ADJ	seul
aviez	VER:impf	avoir
joui	VER:pper	jouir
de	PRP	de
votre	DET:POS	votre
liberté	NOM	liberté
Pour	NAM	Pour
abattre	VER:infi	abattre
l'	DET:ART	le
orgueil	NOM	orgueil
et	KON	et
le	DET:ART	le
pouvoir	NOM	pouvoir
de	PRP	de
Rome	NAM	Rome
,	PUN	,
Peut-être	NOM	Peut-être
ne	ADV	ne
faut-il	ADJ	faut-il
que	KON	que
le	DET:ART	le
bras	NOM	bras
d'	PRP	de
un	DET:ART	un
seul	ADJ	seul
homme	NOM	homme
,	PUN	,
Vous	NAM	Vous
l'	PRO:PER	la|le
avez	VER:pres	avoir
dit	VER:pper	dire
cent	NUM	cent
fois	NOM	foi|fois
.	SENT	.
Eh	INT	eh
!	SENT	!
Qui	PRO	qui
pouvait	VER:impf	pouvoir
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
Prétendre	NOM	Prétendre
mieux	ADV	mieux
que	KON	que
vous	PRO:PER	vous
à	PRP	à
ce	PRO:DEM	ce
suprême	ADJ	suprême
honneur	NOM	honneur
?	SENT	?
Rome	NAM	Rome
s'	PRO:PER	se
assure	VER:pres	assurer
en	PRP	en
vain	ADJ	vain
sur	PRP	sur
la	DET:ART	le
foi	NOM	foi
des	PRP:det	du
oracles	NOM	oracle
,	PUN	,
Les	DET:ART	le
mortels	NOM	mortel
quelquefois	ADV	quelquefois
y	PRO:PER	y
mettent	VER:pres	mettre
des	PRP:det	du
obstacles	NOM	obstacle
.	SENT	.
Ils	PRO:PER	il
relèvent	VER:pres	relever
un	DET:ART	un
trône	NOM	trône
,	PUN	,
un	DET:ART	un
État	NAM	État
abattu	VER:pper	abattre
,	PUN	,
Et	NAM	Et
font	VER:pres	faire
changer	VER:infi	changer
les	DET:ART	le
dieux	NOM	dieu
à	PRP	à
force	NOM	force
de	PRP	de
vertu	NOM	vertu
.	SENT	.
Mais	KON	mais
sans	PRP	sans
développer	VER:infi	développer
un	DET:ART	un
si	ADV	si
profond	ADJ	profond
mystère	NOM	mystère
;	PUN	;
Arminius	NAM	Arminius
croit-il	NOM	croit-il
ce	PRO:DEM	ce
traité	NOM	traité
salutaire	ADJ	salutaire
?	SENT	?
Votre	DET:POS	votre
amitié	NOM	amitié
confond	VER:pres	confondre
vos	DET:POS	votre
droits	NOM	droit
avec	PRP	avec
les	DET:ART	le
siens	PRO:POS	sien
,	PUN	,
Vous	NAM	Vous
l'	PRO:PER	la|le
allez	VER:pres	aller
confirmer	VER:infi	confirmer
par	PRP	par
de	PRP	de
plus	ADV	plus
fort	ADJ	fort
liens	NOM	lien
,	PUN	,
Bientôt	ADJ	Bientôt
en	PRP	en
épousant	VER:ppre	épouser
la	DET:ART	le
princesse	NOM	princesse
Isménie	NAM	Isménie
Il	NAM	Il
verra	VER:futu	voir
sa	DET:POS	son
famille	NOM	famille
avec	PRP	avec
la	DET:ART	le
vôtre	PRO:POS	vôtre
unie	VER:pper	unir
.	SENT	.
On	PRO:PER	on
dit	VER:pres	dire
que	KON	que
cet	PRO:DEM	ce
hymen	NOM	hymen
si	ADV	si
longtemps	ADV	longtemps
différé	VER:pper	différer
À	PRP	à
son	DET:POS	son
retour	NOM	retour
ici	ADV	ici
doit	VER:pres	devoir
être	VER:infi	être
célébré	VER:pper	célébrer
,	PUN	,
Déjà	ABR	Déjà
tous	PRO:IND	tout
nos	DET:POS	notre
soldats	NOM	soldat
en	PRO:PER	en
préparent	VER:pres	préparer
la	DET:ART	le
fête	NOM	fête
,	PUN	,
Déjà	ABR	Déjà
chacun	PRO:IND	chacun
attend	VER:pres	attendre
...	PUN	...
C'	NAM	C'
est	VER:pres	être
en	PRP	en
vain	ADJ	vain
qu'	KON	que
on	PRO:PER	on
l'	PRO:PER	la|le
apprête	VER:pres	apprêter
;	PUN	;
Cependant	NAM	Cependant
garde	VER:pres	garder
-toi	PRO:PER	toi
de	PRP	de
parler	VER:infi	parler
désormais	ADV	désormais
D'	ADJ	D'
un	DET:ART	un
hymen	NOM	hymen
que	KON	que
les	DET:ART	le
dieux	NOM	dieu
ont	VER:pres	avoir
rompu	VER:pper	rompre
pour	PRP	pour
jamais	ADV	jamais
.	SENT	.
Ciel	NOM	Ciel
!	SENT	!
Qu'	KON	que
entends	VER:pres	entendre
-je	PRO:PER	je
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Qui	PRO:REL	qui
peut	VER:pres	pouvoir
être	VER:infi	être
la	DET:ART	le
cause	NOM	cause
?	SENT	?
Un	DET:ART	un
obstacle	NOM	obstacle
invincible	ADJ	invincible
à	PRP	à
cet	PRO:DEM	ce
hymen	NOM	hymen
s'	PRO:PER	se
oppose	VER:pres	opposer
,	PUN	,
Je	PRO:PER	je
le	PRO:PER	le
romps	VER:pres	rompre
à	PRP	à
regret	NOM	regret
;	PUN	;
je	PRO:PER	je
plain	ADJ	plain
Arminius	NAM	Arminius
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
j'	PRO:PER	je
ai	VER:pres	avoir
promis	VER:pper	promettre
Isménie	NAM	Isménie
à	PRP	à
Varus	NAM	Varus
.	SENT	.
Le	DET:ART	le
rang	NOM	rang
de	PRP	de
gouverneur	NOM	gouverneur
de	PRP	de
ces	PRO:DEM	ce
vastes	ADJ	vaste
provinces	NOM	province
Élève	NAM	Élève
ce	PRO:DEM	ce
romain	ADJ	romain
au-dessus	ADV	au-dessus
de	PRP	de
nos	DET:POS	notre
princes	NOM	prince
,	PUN	,
Il	NAM	Il
adore	VER:pres	adorer
ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
et	KON	et
son	DET:POS	son
coeur	NOM	cœur
amoureux	NOM	amoureux
Me	ABR	Me
presse	NOM	presse
chaque	PRO:IND	chaque
jour	NOM	jour
de	PRP	de
les	DET:ART	le
unir	VER:infi	unir
tous	PRO:IND	tout
deux	NUM	deux
.	SENT	.
Je	PRO:PER	je
m'	PRO:PER	me
y	PRO:PER	y
suis	VER:pres	suivre|être
engagé	VER:pper	engager
,	PUN	,
ma	DET:POS	mon
parole	NOM	parole
est	VER:pres	être
donnée	VER:pper	donner
.	SENT	.
À	PRP	à
ce	PRO:DEM	ce
discours	NOM	discours
,	PUN	,
mon	DET:POS	mon
âme	NOM	âme
interdite	ADJ	interdit
étonnée	VER:pper	étonner
,	PUN	,
De	VER:simp	De
soupçons	NOM	soupçon
différents	ADJ	différent
se	PRO:PER	se
laissant	VER:ppre	laisser
agiter	VER:infi	agiter
,	PUN	,
Ne	NAM	Ne
sait	VER:pres	savoir
auquel	PRO:REL	auquel
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
elle	PRO:PER	elle
doit	VER:pres	devoir
s'	PRO:PER	se
arrêter	VER:infi	arrêter
.	SENT	.
Eh	INT	eh
quoi	PRO	quoi
!	SENT	!
Par	PRP	par
quel	PRO:REL	quel
choix	NOM	choix
,	PUN	,
de	PRP	de
sa	DET:POS	son
tendre	ADJ	tendre
jeunesse	NOM	jeunesse
Aminius	NAM	Aminius
reçut	VER:simp	recevoir
la	DET:ART	le
foi	NOM	foi
de	PRP	de
la	DET:ART	le
princesse	NOM	princesse
?	SENT	?
Il	PRO:PER	il
lui	PRO:PER	lui
donna	VER:simp	donner
la	PRO:PER	la
sienne	PRO:POS	sien
?	SENT	?
Et	KON	et
jusques	KON	jusques
à	PRP	à
ce	PRO:DEM	ce
jour	NOM	jour
Vous	VER:pres	Vous
-même	ADJ	même
avez	VER:pres	avoir
pris	VER:pper	prendre
soin	NOM	soin
de	PRP	de
nourrir	VER:infi	nourrir
leur	DET:POS	leur
amour	NOM	amour
?	SENT	?
De	PRP	de
ce	PRO:DEM	ce
grand	ADJ	grand
changement	NOM	changement
que	KON	que
faut-il	NOM	faut-il
que	PRO:REL	que
je	PRO:PER	je
pense	VER:pres	penser
?	SENT	?
Croirai	VER:futu	croire
-je	PRO:PER	je
qu'	ADV	qu'
oubliant	VER:ppre	oublier
une	DET:ART	un
longue	ADJ	longue
alliance	NOM	alliance
.	SENT	.
Pas	ADV	pas
des	PRP:det	du
conseils	NOM	conseil
flatteurs	ADJ	flatteur
réglant	VER:ppre	régler
tous	PRO:IND	tout
vos	DET:POS	votre
desseins	NOM	dessein
.	SENT	.
Vous	PRO:PER	vous
sacrifiez	VER:pres	sacrifier
tout	ADV	tout
au	PRP:det	au
pouvoir	NOM	pouvoir
des	PRP:det	du
romains	ADJ	romain
?	SENT	?
Pardonnez	VER:pres	pardonner
-moi	PRO:PER	moi
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
mais	KON	mais
,	PUN	,
Dieux	NOM	Dieu
,	PUN	,
que	PRO:REL	que
puis	ADV	puis
-je	PRO:PER	je
croire	VER:infi	croire
.	SENT	.
Quel	PRO:REL	quel
sujet	ADJ	sujet
?	SENT	?
...	PUN	...
Ne	NAM	Ne
crois	VER:pres	croire
rien	ADV	rien
de	PRP	de
funeste	ADJ	funeste
à	PRP	à
ma	DET:POS	mon
gloire	NOM	gloire
.	SENT	.
Si	KON	si
j'	PRO:PER	je
étouffe	VER:pres	étouffer
ce	PRO:DEM	ce
feu	NOM	feu
que	PRO:REL	que
j'	PRO:PER	je
avais	VER:impf	avoir
allumé	VER:pper	allumer
,	PUN	,
Le	DET:ART	le
seul	ADJ	seul
Arminius	NAM	Arminius
en	PRO:PER	en
doit	VER:pres	devoir
être	VER:infi	être
blâmé	VER:pper	blâmer
.	SENT	.
Juges	VER:pres	juger
-en	PRO:PER	en
.	SENT	.
Au	PRP:det	au
moment	NOM	moment
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
eut	VER:simp	avoir
fait	VER:pper	faire
entendre	VER:infi	entendre
Qu'	NOM	Qu'
aux	PRP:det	au
faveurs	NOM	faveur
de	PRP	de
César	NAM	César
j'	PRO:PER	je
avais	VER:impf	avoir
droit	ADV	droit
de	PRP	de
prétendre	VER:infi	prétendre
.	SENT	.
Sans	PRP	sans
vouloir	VER:infi	vouloir
séparer	VER:infi	séparer
nos	DET:POS	notre
communs	ADJ	commun
intérêts	NOM	intérêt
,	PUN	,
J'	NAM	J'
exigeai	VER:simp	exiger
que	KON	que
ce	PRO:DEM	ce
prince	NOM	prince
entrât	VER:subi	entrer
dans	PRP	dans
cette	PRO:DEM	ce
paix	NOM	paix
;	PUN	;
Je	PRO:PER	je
dépêchai	VER:simp	dépêcher
vers	PRP	vers
lui	PRO:PER	lui
;	PUN	;
Je	PRO:PER	je
crus	VER:simp	croire
qu'	KON	que
en	PRP	en
diligence	NOM	diligence
Il	NOM	Il
viendrait	VER:cond	venir
confirmer	VER:infi	confirmer
cette	PRO:DEM	ce
auguste	ADJ	auguste
alliance	NOM	alliance
,	PUN	,
Il	NAM	Il
différa	VER:simp	différer
pourtant	ADV	pourtant
:	PUN	:
Je	PRO:PER	je
pressai	VER:simp	presser
;	PUN	;
mais	KON	mais
en	PRP	en
vain	ADJ	vain
,	PUN	,
J'	NAM	J'
ignore	VER:pres	ignorer
s'	PRO:PER	se
il	PRO:PER	il
revient	VER:pres	revenir
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
s'	PRO:PER	se
arrête	VER:pres	arrêter
en	PRP	en
chemin	NOM	chemin
Mais	VER:impf	Mais
pendant	PRP	pendant
quatre	NUM	quatre
mois	NOM	moi|mois
sans	PRP	sans
daigner	VER:infi	daigner
me	PRO:PER	me
répondre	VER:infi	répondre
Par	NOM	par
ses	DET:POS	son
retardements	NOM	retardement
je	PRO:PER	je
me	PRO:PER	me
suis	VER:pres	suivre|être
vu	VER:pper	voir
confondre	VER:infi	confondre
;	PUN	;
Les	DET:ART	le
romains	ADJ	romain
me	PRO:PER	me
pressaient	VER:impf	presser
,	PUN	,
et	KON	et
j'	PRO:PER	je
étais	VER:impf	être
menacé	VER:pper	menacer
De	VER:infi	De
voir	VER:infi	voir
rompre	VER:infi	rompre
sans	PRP	sans
fruit	NOM	fruit
le	DET:ART	le
traité	NOM	traité
commencé	VER:pper	commencer
.	SENT	.
Je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
conclu	VER:pper	conclure
tout	ADV	tout
seul	ADJ	seul
;	PUN	;
et	KON	et
ma	DET:POS	mon
fille	NOM	fille
est	VER:pres	être
le	DET:ART	le
gage	NOM	gage
Qui	NAM	Qui
de	PRP	de
cette	PRO:DEM	ce
union	NOM	union
doit	VER:pres	devoir
rassurer	VER:infi	rassurer
l'	DET:ART	le
ouvrage	NOM	ouvrage
:	PUN	:
Le	DET:ART	le
prince	NOM	prince
m'	PRO:PER	me
a	VER:pres	avoir
quitté	VER:pper	quitter
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
fait	VER:pper	faire
ma	DET:POS	mon
paix	NOM	paix
sans	PRP	sans
lui	PRO:PER	lui
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
m'	PRO:PER	me
en	PRO:PER	en
repends	VER:pres	rependre
pas	ADV	pas
;	PUN	;
on	PRO:PER	on
m'	PRO:PER	me
apprend	VER:pres	apprendre
aujourd'hui	ADV	aujourd'hui
Que	VER:pper	Que
de	PRP	de
tous	PRO:IND	tout
nos	DET:POS	notre
États	NAM	États
à	PRP	à
ma	DET:POS	mon
honte	NOM	honte
il	PRO:PER	il
publie	VER:pres	publier
Que	NAM	Que
je	PRO:PER	je
trahis	VER:simp	trahir
mon	DET:POS	mon
sang	NOM	sang
,	PUN	,
mes	DET:POS	mon
amis	NOM	ami
,	PUN	,
ma	DET:POS	mon
patrie	NOM	patrie
Que	NAM	Que
mandant	VER:ppre	mander
la	DET:ART	le
paix	NOM	paix
les	DET:ART	le
armes	NOM	arme
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
Je	PRO:PER	je
vends	VER:pres	vendre
la	DET:ART	le
Germanie	NAM	Germanie
à	PRP	à
l'	DET:ART	le
Empire	NOM	Empire
romain	ADJ	romain
,	PUN	,
Et	NAM	Et
je	PRO:PER	je
deviens	VER:pres	devenir
suspect	ADJ	suspect
par	PRP	par
ce	PRO:DEM	ce
lâche	ADJ	lâche
artifice	NOM	artifice
Aux	VER:subi	Aux
peuples	NOM	peuple
que	KON	que
mes	DET:POS	mon
soins	NOM	soin
sauvent	VER:pres	sauver
du	PRP:det	du
précipice	NOM	précipice
,	PUN	,
Je	PRO:PER	je
suis	VER:pres	suivre|être
même	ADV	même
averti	VER:pper	avertir
qu'	KON	que
il	PRO:PER	il
conspire	VER:pres	conspirer
en	PRP	en
secret	NOM	secret
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
arrive	VER:pres	arriver
en	PRP	en
ce	PRO:DEM	ce
camp	NOM	camp
il	PRO:PER	il
se	PRO:PER	se
perd	VER:pres	perdre
,	PUN	,
c'	PRO:DEM	ce
en	PRO:PER	en
est	VER:pres	être
fait	VER:pper	faire
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
trame	VER:pres	tramer
les	DET:ART	le
projets	NOM	projet
que	PRO:REL	que
l'	DET:ART	le
on	PRO:PER	on
m'	PRO:PER	me
a	VER:pres	avoir
